dataset_id,method,budget,dataset_seed_label,round_idx,train_size_before,selected_count,disagreement_metric,mean_disagreement,max_disagreement,mean_score,max_score,p90_score,selected_mean_score,selected_min_score,selected_max_score,preselect_size,eval_mse,eval_rmse,marker_pca_components,hybrid_marker_pca_components,marker_diversity_weight,marker_sparsity_weight,mean_selected_to_train_distance,mean_marker_diversity,p90_marker_diversity,max_marker_diversity,mean_marker_sparsity,p90_marker_sparsity,max_marker_sparsity,mean_selected_marker_diversity,mean_selected_marker_sparsity,mean_selected_hybrid_diversity,mean_selected_hybrid_sparsity,mean_selected_hybrid_uncertainty,mean_selected_hybrid_score,train_seconds,candidate_generation_seconds,candidate_simulation_seconds,acquisition_seconds,selected_simulation_seconds,eval_seconds,round_seconds
marker_directed_b4096_s02,marker_directed,b4096,s02,0,128,128,,,,0.16266830265522003,0.932754397392273,0.2730577886104584,0.5502182245254517,0.33376601338386536,0.932754397392273,384,,,4,,0.6,0.4,2.207112852768086,0.7221098427871979,1.1920446375528522,4.03462611941451,1.819051078171967,2.5406282717480027,6.434320550722374,2.207112852768086,4.053062292518417,,,,,0.0,0.003657755965832621,17.07561625901144,2.8897158990148455,0.0,0.0,19.97167126502609
marker_directed_b4096_s02,marker_directed,b4096,s02,1,256,128,,,,0.3680833876132965,0.957048773765564,0.5554394125938416,0.7349436283111572,0.616212010383606,0.957048773765564,384,,,4,,0.6,0.4,0.9352619753484537,0.4472223436669305,0.6954641793345576,1.171986877170814,1.1536563899995445,1.517136743401428,2.0831510983185115,0.9352619753484537,1.5602083353110485,,,,,0.0,0.004827090015169233,16.94069701299304,2.945754990039859,0.0,0.0,19.894700282020494
marker_directed_b4096_s02,marker_directed,b4096,s02,2,384,128,,,,0.4337354302406311,0.8793255090713501,0.5913121104240417,0.7066532373428345,0.631324291229248,0.8793255090713501,384,,,4,,0.6,0.4,0.74965813536232,0.41189136004772453,0.6186396388467136,1.0008204138135026,1.0341328675966681,1.256138604782722,1.7241017970732682,0.74965813536232,1.2564476976074381,,,,,0.0,0.005164441012311727,16.89616563799791,2.9897439579945058,0.0,0.0,19.894617864047177
marker_directed_b4096_s02,marker_directed,b4096,s02,3,512,128,,,,0.425083190202713,0.8709908127784729,0.5625300407409668,0.6568354368209839,0.5953582525253296,0.8709908127784729,384,,,4,,0.6,0.4,0.6496998322147716,0.3840924111819138,0.5593685280668946,0.8697127294286064,0.9508333038341072,1.0934516992115064,1.7498219660622731,0.6496998322147716,1.0997681631702485,,,,,0.0,0.005212341027799994,16.920415475033224,3.0315254989545792,0.0,0.0,19.96073759702267
marker_directed_b4096_s02,marker_directed,b4096,s02,4,640,128,,,,0.4345797896385193,0.9890915155410767,0.5607872009277344,0.658940315246582,0.5962358117103577,0.9890915155410767,384,,,4,,0.6,0.4,0.5956671059288645,0.3559043866807486,0.5119190219567018,0.7965087109126431,0.8879665959823962,0.9984244485556695,1.5780768712606843,0.5956671059288645,1.0098245857670674,,,,,0.0,0.004873986996244639,16.897930492006708,3.0667313099838793,0.0,0.0,19.977301832986996
marker_directed_b4096_s02,marker_directed,b4096,s02,5,768,128,,,,0.2644137740135193,1.0,0.3293476998806,0.3890955448150635,0.3482435941696167,1.0,384,,,4,,0.6,0.4,0.5441650462818721,0.3352492488687039,0.4777762909323455,1.422762535204576,0.8343343620405135,0.926701593496647,1.832927438922389,0.5441650462818721,0.9649425130336606,,,,,0.0,0.005271115980576724,16.945028412970714,3.0885215559974313,0.0,0.0,20.048233547946438
marker_directed_b4096_s02,marker_directed,b4096,s02,6,896,128,,,,0.4317467510700226,0.9108412861824036,0.5443277359008789,0.6486295461654663,0.5842847228050232,0.9108412861824036,384,,,4,,0.6,0.4,0.520125287183921,0.31714747722149955,0.44636787041731213,0.7117087596835977,0.7965394920525939,0.8736499100096803,1.3514548053731905,0.520125287183921,0.9003535102223119,,,,,0.0,0.005235193995758891,16.92791681899689,3.132267293985933,0.0,0.0,20.070325533975847
marker_directed_b4096_s02,marker_directed,b4096,s02,7,1024,128,,,,0.34807610511779785,1.0,0.4354586601257324,0.5224711894989014,0.46288514137268066,1.0,384,,,4,,0.6,0.4,0.49680039506050455,0.30176907100110834,0.41936242285024716,0.8420898438071701,0.7599778765494809,0.8308251778177062,1.5237789570587794,0.49680039506050455,0.8573538577910329,,,,,0.0,0.005204975022934377,16.912524832994677,3.2304011560045183,0.0,0.0,20.16002045199275
marker_directed_b4096_s02,marker_directed,b4096,s02,8,1152,128,,,,0.40380728244781494,0.9013053178787231,0.5150264501571655,0.6104127168655396,0.5463223457336426,0.9013053178787231,384,,,4,,0.6,0.4,0.4836501841158522,0.29301255653096925,0.4085408981339066,0.6318791070059183,0.7351533395972379,0.8019319603227889,1.520792035451524,0.4836501841158522,0.804689847739174,,,,,0.0,0.004891738994047046,16.8444855750422,3.2836687800008804,0.0,0.0,20.145175317011308
marker_directed_b4096_s02,marker_directed,b4096,s02,9,1280,128,,,,0.37907326221466064,0.9458165168762207,0.4700273871421814,0.5640816688537598,0.5018223524093628,0.9458165168762207,384,,,4,,0.6,0.4,0.45372808741834214,0.2845677294573302,0.3929710605597089,0.7435878998250266,0.7120482888570765,0.7781860537715146,1.2702775485542197,0.45372808741834214,0.8178268226154101,,,,,0.0,0.005279156030155718,16.95235027099261,3.323487834946718,0.0,0.0,20.29442398698302
marker_directed_b4096_s02,marker_directed,b4096,s02,10,1408,128,,,,0.4369586110115051,0.9914606809616089,0.5483664274215698,0.6551377773284912,0.5819010138511658,0.9914606809616089,384,,,4,,0.6,0.4,0.4472466223445941,0.2753600701008211,0.38085983065426127,0.5945881040446188,0.6877343001003005,0.7473869328857569,1.1432109038763154,0.4472466223445941,0.7677447206627657,,,,,0.0,0.005264396022539586,16.962523091991898,3.370464717037976,0.0,0.0,20.352791042998433
marker_directed_b4096_s02,marker_directed,b4096,s02,11,1536,128,,,,0.42390453815460205,0.8554924726486206,0.533787727355957,0.6344802975654602,0.5687049031257629,0.8554924726486206,384,,,4,,0.6,0.4,0.4332830567241339,0.27122673561576194,0.37331687263958024,0.5854644010581371,0.6700018876203662,0.7260811583682845,1.1603078038643577,0.4332830567241339,0.7495151919771663,,,,,0.0,0.005293335008900613,16.942243625002448,3.4124061900074594,0.0,0.0,20.374999118037522
marker_directed_b4096_s02,marker_directed,b4096,s02,12,1664,128,,,,0.3512129783630371,0.9721918106079102,0.4396252930164337,0.5287402868270874,0.4660766124725342,0.9721918106079102,384,,,4,,0.6,0.4,0.4300602187688606,0.2650044659919126,0.3622957756975229,0.6796448119421505,0.6541373205090696,0.7110451403379819,1.357578043485907,0.4300602187688606,0.7297284384309806,,,,,0.0,0.005090852966532111,16.97967615298694,3.449131297005806,0.0,0.0,20.44998331705574
marker_directed_b4096_s02,marker_directed,b4096,s02,13,1792,128,,,,0.4200875163078308,0.8153258562088013,0.5300969481468201,0.6289689540863037,0.5589473843574524,0.8153258562088013,384,,,4,,0.6,0.4,0.40711844816015663,0.2587574444423355,0.3577724394673544,0.5751070905643991,0.6393485051184754,0.6915801813534311,1.0329700897914456,0.40711844816015663,0.7205966551866834,,,,,0.0,0.005154690996278077,16.958776376966853,3.5024548289948143,0.0,0.0,20.48357904801378
marker_directed_b4096_s02,marker_directed,b4096,s02,14,1920,128,,,,0.38003218173980713,0.7777646780014038,0.47901102900505066,0.5679807662963867,0.5115315914154053,0.7777646780014038,384,,,4,,0.6,0.4,0.40789393966269927,0.2554173014374811,0.3495440853547456,0.5781784871120306,0.6260238057708087,0.6741310787614736,1.2445186065493585,0.40789393966269927,0.6867664478123381,,,,,0.0,0.0051528659532777965,16.943202656053472,3.547107723017689,0.0,0.0,20.513770215038676
marker_directed_b4096_s02,marker_directed,b4096,s02,15,2048,128,,,,0.40014904737472534,0.7792057394981384,0.5064592957496643,0.6072978973388672,0.538722813129425,0.7792057394981384,384,,,4,,0.6,0.4,0.4017239282201299,0.2493652383951075,0.34184954047186705,0.5460497304585923,0.6133063253622075,0.6617550552599242,1.1298791104948638,0.4017239282201299,0.6833381546370313,,,,,0.0,0.005247910041362047,16.979036443983205,3.6025755570153706,0.0,0.0,20.60641535499599
marker_directed_b4096_s02,marker_directed,b4096,s02,16,2176,128,,,,0.45081108808517456,0.9039850234985352,0.5638473629951477,0.6697260141372681,0.5995244383811951,0.9039850234985352,384,,,4,,0.6,0.4,0.3904089143054066,0.24597747151579724,0.33525195053288526,0.49709136293064937,0.6026139429571465,0.6499319190796128,0.9767291352230139,0.3904089143054066,0.6653601950541789,,,,,0.0,0.005284413986373693,16.988135171006434,3.649675726017449,0.0,0.0,20.66393636900466
marker_directed_b4096_s02,marker_directed,b4096,s02,17,2304,128,,,,0.40019670128822327,0.8810715079307556,0.5132937431335449,0.6104422211647034,0.5457562208175659,0.8810715079307556,384,,,4,,0.6,0.4,0.38738803717006004,0.2425033016338467,0.33128000135297986,0.4913579232787669,0.5925913417372399,0.6353437044014411,1.1222041876645001,0.38738803717006004,0.6441678145855969,,,,,0.0,0.005544859974179417,16.923906438983977,3.6740675939945504,0.0,0.0,20.624558347975835
marker_directed_b4096_s02,marker_directed,b4096,s02,18,2432,128,,,,0.2678487002849579,0.9274264574050903,0.33836278319358826,0.4030454754829407,0.35855305194854736,0.9274264574050903,384,,,4,,0.6,0.4,0.3728734461512729,0.23840075160288715,0.3248837845603157,0.7522831927483877,0.5824152279228817,0.6246866053860874,1.4400485049891567,0.3728734461512729,0.65410393164416,,,,,0.0,0.00458518898813054,16.98365598998498,3.73251873801928,0.0,0.0,20.742914842965547
marker_directed_b4096_s02,marker_directed,b4096,s02,19,2560,128,,,,0.4417504668235779,0.853838324546814,0.5568781495094299,0.6636788249015808,0.5916681289672852,0.853838324546814,384,,,4,,0.6,0.4,0.36753927707978884,0.23608404760780718,0.3214667020370151,0.45477931508921066,0.5739268473326349,0.6165944413244195,0.9563628810014773,0.36753927707978884,0.6387627532195589,,,,,0.0,0.005103231989778578,16.966676655982155,3.7686355120385997,0.0,0.0,20.763768895994872
marker_directed_b4096_s02,marker_directed,b4096,s02,20,2688,128,,,,0.39294320344924927,1.0,0.49198898673057556,0.5802409648895264,0.5236344933509827,1.0,384,,,4,,0.6,0.4,0.3567652183503929,0.2314407608933642,0.31630723841542535,0.5486182672251524,0.5655014042554976,0.6054596247127163,0.8871119446562638,0.3567652183503929,0.6241417181462562,,,,,0.0,0.005308689025696367,16.96113592502661,3.825357020017691,0.0,0.0,20.816424919001292
marker_directed_b4096_s02,marker_directed,b4096,s02,21,2816,128,,,,0.4063568115234375,0.8347245454788208,0.5178717374801636,0.6265426874160767,0.5489775538444519,0.8347245454788208,384,,,4,,0.6,0.4,0.36425265553220204,0.2307850630045549,0.3136476838946082,0.47645443939834586,0.5585325529724204,0.5985272767757704,0.9835232861495198,0.36425265553220204,0.6269147545114142,,,,,0.0,0.005331143969669938,17.01138750097016,3.884513956028968,0.0,0.0,20.92630057199858
marker_directed_b4096_s02,marker_directed,b4096,s02,22,2944,128,,,,0.3203701972961426,1.0,0.4106671214103699,0.48672887682914734,0.4328268766403198,1.0,384,,,4,,0.6,0.4,0.35863446462203485,0.22767744749757488,0.31112860366467493,0.5937318339180704,0.5517078435660914,0.5899321770926711,1.0979583948139002,0.35863446462203485,0.6048122221083299,,,,,0.0,0.005267383996397257,16.982195545977447,3.9055984009755775,0.0,0.0,20.919368401984684
marker_directed_b4096_s02,marker_directed,b4096,s02,23,3072,128,,,,0.4056371748447418,0.922162652015686,0.513363242149353,0.6198753714561462,0.5453115105628967,0.922162652015686,384,,,4,,0.6,0.4,0.35331791715696725,0.22514676163592715,0.30616780383480025,0.4816646195906686,0.5454464360115566,0.584533124230728,0.8691447228520373,0.35331791715696725,0.6048354453804166,,,,,0.0,0.005306649021804333,16.988731532008387,3.96143620100338,0.0,0.0,20.98262819496449
