row_idx	cfg_id	method	preset	budget	seed	experiment_id	model_flag	skip_preprocess	skip_baseline	baseline_epochs	run_root	stage1_overrides	stage2_overrides	stage3_overrides
0	cfg_00000_e7ae2e1234	qbc_deep_ensemble	default	b4096	s01	thesis_qbc_hpo_stage2	SM4	true	true		/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo/qbc_deep_ensemble/stage2_schedule_search/qbc_deep_ensemble_schedule_search_20260303_080753/runs/cfg_00000_e7ae2e1234	active.candidate_method=lhs;;active.disagreement.metric=member_l2_mean;;active.diversity.distance_weight=0.4;;active.diversity.preselect_factor=3;;active.diversity.uncertainty_weight=0.6;;active.log_every=5;;qbc_K=128;;qbc_M=5;;qbc_P=2048;;qbc_T=31;;qbc_enable_logging=true;;qbc_n0=128;;qbc_n_test=256		
1	cfg_00001_cccddaba40	qbc_deep_ensemble	default	b4096	s01	thesis_qbc_hpo_stage2	SM4	true	true		/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo/qbc_deep_ensemble/stage2_schedule_search/qbc_deep_ensemble_schedule_search_20260303_080753/runs/cfg_00001_cccddaba40	active.candidate_method=lhs;;active.disagreement.metric=member_l2_mean;;active.diversity.distance_weight=0.4;;active.diversity.preselect_factor=3;;active.diversity.uncertainty_weight=0.6;;active.log_every=5;;qbc_K=128;;qbc_M=5;;qbc_P=4096;;qbc_T=31;;qbc_enable_logging=true;;qbc_n0=128;;qbc_n_test=256		
2	cfg_00002_ad25f3bd6a	qbc_deep_ensemble	default	b4096	s01	thesis_qbc_hpo_stage2	SM4	true	true		/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo/qbc_deep_ensemble/stage2_schedule_search/qbc_deep_ensemble_schedule_search_20260303_080753/runs/cfg_00002_ad25f3bd6a	active.candidate_method=lhs;;active.disagreement.metric=member_l2_mean;;active.diversity.distance_weight=0.4;;active.diversity.preselect_factor=3;;active.diversity.uncertainty_weight=0.6;;active.log_every=5;;qbc_K=128;;qbc_M=5;;qbc_P=8192;;qbc_T=31;;qbc_enable_logging=true;;qbc_n0=128;;qbc_n_test=256		
3	cfg_00003_bb49200d49	qbc_deep_ensemble	default	b4096	s02	thesis_qbc_hpo_stage2	SM4	true	true		/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo/qbc_deep_ensemble/stage2_schedule_search/qbc_deep_ensemble_schedule_search_20260303_080753/runs/cfg_00003_bb49200d49	active.candidate_method=lhs;;active.disagreement.metric=member_l2_mean;;active.diversity.distance_weight=0.4;;active.diversity.preselect_factor=3;;active.diversity.uncertainty_weight=0.6;;active.log_every=5;;qbc_K=128;;qbc_M=5;;qbc_P=2048;;qbc_T=31;;qbc_enable_logging=true;;qbc_n0=128;;qbc_n_test=256		
4	cfg_00004_a18cf9fddd	qbc_deep_ensemble	default	b4096	s02	thesis_qbc_hpo_stage2	SM4	true	true		/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo/qbc_deep_ensemble/stage2_schedule_search/qbc_deep_ensemble_schedule_search_20260303_080753/runs/cfg_00004_a18cf9fddd	active.candidate_method=lhs;;active.disagreement.metric=member_l2_mean;;active.diversity.distance_weight=0.4;;active.diversity.preselect_factor=3;;active.diversity.uncertainty_weight=0.6;;active.log_every=5;;qbc_K=128;;qbc_M=5;;qbc_P=4096;;qbc_T=31;;qbc_enable_logging=true;;qbc_n0=128;;qbc_n_test=256		
5	cfg_00005_3cd3cafb56	qbc_deep_ensemble	default	b4096	s02	thesis_qbc_hpo_stage2	SM4	true	true		/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo/qbc_deep_ensemble/stage2_schedule_search/qbc_deep_ensemble_schedule_search_20260303_080753/runs/cfg_00005_3cd3cafb56	active.candidate_method=lhs;;active.disagreement.metric=member_l2_mean;;active.diversity.distance_weight=0.4;;active.diversity.preselect_factor=3;;active.diversity.uncertainty_weight=0.6;;active.log_every=5;;qbc_K=128;;qbc_M=5;;qbc_P=8192;;qbc_T=31;;qbc_enable_logging=true;;qbc_n0=128;;qbc_n_test=256		
6	cfg_00006_f833a96887	qbc_deep_ensemble	default	b4096	s03	thesis_qbc_hpo_stage2	SM4	true	true		/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo/qbc_deep_ensemble/stage2_schedule_search/qbc_deep_ensemble_schedule_search_20260303_080753/runs/cfg_00006_f833a96887	active.candidate_method=lhs;;active.disagreement.metric=member_l2_mean;;active.diversity.distance_weight=0.4;;active.diversity.preselect_factor=3;;active.diversity.uncertainty_weight=0.6;;active.log_every=5;;qbc_K=128;;qbc_M=5;;qbc_P=2048;;qbc_T=31;;qbc_enable_logging=true;;qbc_n0=128;;qbc_n_test=256		
7	cfg_00007_7ccd044ebd	qbc_deep_ensemble	default	b4096	s03	thesis_qbc_hpo_stage2	SM4	true	true		/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo/qbc_deep_ensemble/stage2_schedule_search/qbc_deep_ensemble_schedule_search_20260303_080753/runs/cfg_00007_7ccd044ebd	active.candidate_method=lhs;;active.disagreement.metric=member_l2_mean;;active.diversity.distance_weight=0.4;;active.diversity.preselect_factor=3;;active.diversity.uncertainty_weight=0.6;;active.log_every=5;;qbc_K=128;;qbc_M=5;;qbc_P=4096;;qbc_T=31;;qbc_enable_logging=true;;qbc_n0=128;;qbc_n_test=256		
8	cfg_00008_1bca784f2b	qbc_deep_ensemble	default	b4096	s03	thesis_qbc_hpo_stage2	SM4	true	true		/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo/qbc_deep_ensemble/stage2_schedule_search/qbc_deep_ensemble_schedule_search_20260303_080753/runs/cfg_00008_1bca784f2b	active.candidate_method=lhs;;active.disagreement.metric=member_l2_mean;;active.diversity.distance_weight=0.4;;active.diversity.preselect_factor=3;;active.diversity.uncertainty_weight=0.6;;active.log_every=5;;qbc_K=128;;qbc_M=5;;qbc_P=8192;;qbc_T=31;;qbc_enable_logging=true;;qbc_n0=128;;qbc_n_test=256		
