row_idx	cfg_id	method	preset	budget	seed	experiment_id	model_flag	skip_preprocess	skip_baseline	baseline_epochs	run_root	stage1_overrides	stage2_overrides	stage3_overrides
0	cfg_00000_750b95bd0c	qbc_deep_ensemble	default	b4096	s01	thesis_qbc_hpo_stage2	SM4	true	true		/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo/qbc_deep_ensemble/stage2_schedule_search/qbc_deep_ensemble_schedule_search_20260301_212326/runs/cfg_00000_750b95bd0c	active.disagreement.metric=member_l2_mean;;active.diversity.distance_weight=0.4;;active.diversity.preselect_factor=3;;active.diversity.uncertainty_weight=0.6;;active.log_every=5;;qbc_K=128;;qbc_M=5;;qbc_P=2048;;qbc_T=31;;qbc_enable_logging=true;;qbc_n0=128		
1	cfg_00001_2855eaa27d	qbc_deep_ensemble	default	b4096	s01	thesis_qbc_hpo_stage2	SM4	true	true		/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo/qbc_deep_ensemble/stage2_schedule_search/qbc_deep_ensemble_schedule_search_20260301_212326/runs/cfg_00001_2855eaa27d	active.disagreement.metric=member_l2_mean;;active.diversity.distance_weight=0.4;;active.diversity.preselect_factor=3;;active.diversity.uncertainty_weight=0.6;;active.log_every=5;;qbc_K=128;;qbc_M=5;;qbc_P=4096;;qbc_T=31;;qbc_enable_logging=true;;qbc_n0=128		
2	cfg_00002_b99e982d72	qbc_deep_ensemble	default	b4096	s01	thesis_qbc_hpo_stage2	SM4	true	true		/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo/qbc_deep_ensemble/stage2_schedule_search/qbc_deep_ensemble_schedule_search_20260301_212326/runs/cfg_00002_b99e982d72	active.disagreement.metric=member_l2_mean;;active.diversity.distance_weight=0.4;;active.diversity.preselect_factor=3;;active.diversity.uncertainty_weight=0.6;;active.log_every=5;;qbc_K=128;;qbc_M=5;;qbc_P=8192;;qbc_T=31;;qbc_enable_logging=true;;qbc_n0=128		
3	cfg_00003_de621e2d5f	qbc_deep_ensemble	default	b4096	s02	thesis_qbc_hpo_stage2	SM4	true	true		/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo/qbc_deep_ensemble/stage2_schedule_search/qbc_deep_ensemble_schedule_search_20260301_212326/runs/cfg_00003_de621e2d5f	active.disagreement.metric=member_l2_mean;;active.diversity.distance_weight=0.4;;active.diversity.preselect_factor=3;;active.diversity.uncertainty_weight=0.6;;active.log_every=5;;qbc_K=128;;qbc_M=5;;qbc_P=2048;;qbc_T=31;;qbc_enable_logging=true;;qbc_n0=128		
4	cfg_00004_e2ea2e1c44	qbc_deep_ensemble	default	b4096	s02	thesis_qbc_hpo_stage2	SM4	true	true		/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo/qbc_deep_ensemble/stage2_schedule_search/qbc_deep_ensemble_schedule_search_20260301_212326/runs/cfg_00004_e2ea2e1c44	active.disagreement.metric=member_l2_mean;;active.diversity.distance_weight=0.4;;active.diversity.preselect_factor=3;;active.diversity.uncertainty_weight=0.6;;active.log_every=5;;qbc_K=128;;qbc_M=5;;qbc_P=4096;;qbc_T=31;;qbc_enable_logging=true;;qbc_n0=128		
5	cfg_00005_859298e419	qbc_deep_ensemble	default	b4096	s02	thesis_qbc_hpo_stage2	SM4	true	true		/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo/qbc_deep_ensemble/stage2_schedule_search/qbc_deep_ensemble_schedule_search_20260301_212326/runs/cfg_00005_859298e419	active.disagreement.metric=member_l2_mean;;active.diversity.distance_weight=0.4;;active.diversity.preselect_factor=3;;active.diversity.uncertainty_weight=0.6;;active.log_every=5;;qbc_K=128;;qbc_M=5;;qbc_P=8192;;qbc_T=31;;qbc_enable_logging=true;;qbc_n0=128		
6	cfg_00006_3330613dc0	qbc_deep_ensemble	default	b4096	s03	thesis_qbc_hpo_stage2	SM4	true	true		/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo/qbc_deep_ensemble/stage2_schedule_search/qbc_deep_ensemble_schedule_search_20260301_212326/runs/cfg_00006_3330613dc0	active.disagreement.metric=member_l2_mean;;active.diversity.distance_weight=0.4;;active.diversity.preselect_factor=3;;active.diversity.uncertainty_weight=0.6;;active.log_every=5;;qbc_K=128;;qbc_M=5;;qbc_P=2048;;qbc_T=31;;qbc_enable_logging=true;;qbc_n0=128		
7	cfg_00007_c746ddfdee	qbc_deep_ensemble	default	b4096	s03	thesis_qbc_hpo_stage2	SM4	true	true		/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo/qbc_deep_ensemble/stage2_schedule_search/qbc_deep_ensemble_schedule_search_20260301_212326/runs/cfg_00007_c746ddfdee	active.disagreement.metric=member_l2_mean;;active.diversity.distance_weight=0.4;;active.diversity.preselect_factor=3;;active.diversity.uncertainty_weight=0.6;;active.log_every=5;;qbc_K=128;;qbc_M=5;;qbc_P=4096;;qbc_T=31;;qbc_enable_logging=true;;qbc_n0=128		
8	cfg_00008_123c7b542b	qbc_deep_ensemble	default	b4096	s03	thesis_qbc_hpo_stage2	SM4	true	true		/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo/qbc_deep_ensemble/stage2_schedule_search/qbc_deep_ensemble_schedule_search_20260301_212326/runs/cfg_00008_123c7b542b	active.disagreement.metric=member_l2_mean;;active.diversity.distance_weight=0.4;;active.diversity.preselect_factor=3;;active.diversity.uncertainty_weight=0.6;;active.log_every=5;;qbc_K=128;;qbc_M=5;;qbc_P=8192;;qbc_T=31;;qbc_enable_logging=true;;qbc_n0=128		
