workflow_id,workflow_version,method,model_flag,preset,stage,stage_role,stage_root,budget,objective_metric,objective_direction,config_group_id,rank,is_winner,is_shortlisted,n_dataset_seeds,dataset_seeds,member_cfg_ids,member_statuses,all_completed,objective_mean,objective_std,objective_min,objective_max,mean_final_round_seconds,mean_final_train_seconds,mean_final_candidate_generation_seconds,mean_final_candidate_simulation_seconds,mean_final_acquisition_seconds,mean_final_selected_simulation_seconds,mean_final_eval_seconds,active.marker.pca_explained_variance,active.marker.k_density,active.marker.preselect_factor,active.marker.greedy_score_weight,active.marker.weights.diversity,active.marker.weights.sparsity,qbc_P
marker_directed_sm_avr_gov_v1,1,marker_directed,SM_AVR_GOV,default,refine,refinement_and_schedule_search,/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo_workflows/marker_directed_sm_avr_gov_v1_20260320_145448/refine,b4096,final_eval_rmse,minimize,grp_ac81971e25,21,False,False,2,s01;;s02,cfg_00024_ed763aa4a0;;cfg_00072_0ec3715a40,completed,True,0.007182252253794954,0.0009662045225986731,0.00621604773119628,0.008148456776393627,81.24265477099107,74.72408760699909,0.0014959219843149185,4.195616903991322,2.247762341503403,0.0,0.039958275519893505,0.9,10,3,0.7,0.6,0.4,2048
marker_directed_sm_avr_gov_v1,1,marker_directed,SM_AVR_GOV,default,refine,refinement_and_schedule_search,/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo_workflows/marker_directed_sm_avr_gov_v1_20260320_145448/refine,b4096,final_eval_rmse,minimize,grp_d83df45b32,22,False,False,2,s01;;s02,cfg_00042_1fd9277643;;cfg_00090_10e8cbde63,completed,True,0.0072519232227225405,0.0009919919338723122,0.006259931288850228,0.008243915156594853,81.17257603000326,74.59995631748461,0.0020802129874937236,4.246989631006727,2.2491721140104346,0.0,0.04042077100893948,0.95,20,3,0.7,0.6,0.4,2048
marker_directed_sm_avr_gov_v1,1,marker_directed,SM_AVR_GOV,default,refine,refinement_and_schedule_search,/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo_workflows/marker_directed_sm_avr_gov_v1_20260320_145448/refine,b4096,final_eval_rmse,minimize,grp_68a63647ca,23,False,False,2,s01;;s02,cfg_00003_9ab49a0bb1;;cfg_00051_7ed3a0612c,completed,True,0.007266808193148995,0.00018443129492844157,0.007082376898220553,0.007451239488077436,81.39724183401268,74.80794415101991,0.0015643499937141314,4.264846787496936,2.2485422664904036,0.0,0.04049677502189297,0.9,10,3,0.9,0.8,0.2,2048
marker_directed_sm_avr_gov_v1,1,marker_directed,SM_AVR_GOV,default,refine,refinement_and_schedule_search,/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo_workflows/marker_directed_sm_avr_gov_v1_20260320_145448/refine,b4096,final_eval_rmse,minimize,grp_689ea6d4c9,24,False,False,2,s01;;s02,cfg_00007_abf98ee434;;cfg_00055_088933e9a5,completed,True,0.007288450369734316,2.840922161509874e-05,0.0072600411481192175,0.007316859591349415,86.87372911948478,75.35630016298092,0.003274408998549916,8.531100706502912,2.911299814513768,0.0,0.03765677950286772,0.9,20,3,0.7,0.8,0.2,4096
marker_directed_sm_avr_gov_v1,1,marker_directed,SM_AVR_GOV,default,refine,refinement_and_schedule_search,/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo_workflows/marker_directed_sm_avr_gov_v1_20260320_145448/refine,b4096,final_eval_rmse,minimize,grp_e7686448fc,25,False,False,2,s01;;s02,cfg_00027_0dbaf88216;;cfg_00075_9c9dc31e89,completed,True,0.007465340871615752,0.00013893520599733613,0.007326405665618416,0.007604276077613088,80.49574540449248,73.97007515799487,0.001828476510127075,4.205649103998439,2.245557539994479,0.0,0.038823584516649134,0.9,10,3,0.9,0.6,0.4,2048
marker_directed_sm_avr_gov_v1,1,marker_directed,SM_AVR_GOV,default,refine,refinement_and_schedule_search,/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo_workflows/marker_directed_sm_avr_gov_v1_20260320_145448/refine,b4096,final_eval_rmse,minimize,grp_22c4635468,26,False,False,2,s01;;s02,cfg_00006_4c4d0a2e13;;cfg_00054_1c662ab8d8,completed,True,0.007540059745547513,5.0895475089144694e-05,0.007489164270458368,0.007590955220636657,80.49816539901076,73.94234101001348,0.0019869960087817162,4.223375121509889,2.2563771845016163,0.0,0.03988416249922011,0.9,20,3,0.7,0.8,0.2,2048
marker_directed_sm_avr_gov_v1,1,marker_directed,SM_AVR_GOV,default,refine,refinement_and_schedule_search,/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo_workflows/marker_directed_sm_avr_gov_v1_20260320_145448/refine,b4096,final_eval_rmse,minimize,grp_5fcdbe3f40,27,False,False,2,s01;;s02,cfg_00044_316ef485af;;cfg_00092_ac38388b25,completed,True,0.007598046651941082,0.0011161443647364172,0.006481902287204665,0.0087141910166775,94.01088600150251,72.8702956950001,0.005534231502679177,16.79652671549411,4.268458619480953,0.0,0.03535111002565827,0.95,20,3,0.7,0.6,0.4,8192
marker_directed_sm_avr_gov_v1,1,marker_directed,SM_AVR_GOV,default,refine,refinement_and_schedule_search,/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo_workflows/marker_directed_sm_avr_gov_v1_20260320_145448/refine,b4096,final_eval_rmse,minimize,grp_e1a98d3444,28,False,False,2,s01;;s02,cfg_00000_023b5b925c;;cfg_00048_84188f800c,completed,True,0.007652088773264589,0.0020862278017597584,0.005565860971504831,0.009738316575024348,81.13071383949136,74.58885525801452,0.00148901050852146,4.215909158505383,2.2502773250016617,0.0,0.04038186400430277,0.9,10,3,0.7,0.8,0.2,2048
marker_directed_sm_avr_gov_v1,1,marker_directed,SM_AVR_GOV,default,refine,refinement_and_schedule_search,/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo_workflows/marker_directed_sm_avr_gov_v1_20260320_145448/refine,b4096,final_eval_rmse,minimize,grp_5e83f02684,29,False,False,2,s01;;s02,cfg_00022_f6c18ee5d4;;cfg_00070_42c58b741a,completed,True,0.007663168954620048,0.000707206561780136,0.006955962392839912,0.008370375516400184,85.63600815850077,74.13750737100781,0.0026471455057617277,8.486566768988268,2.938008830489707,0.0,0.0374944850045722,0.95,20,3,0.9,0.8,0.2,4096
marker_directed_sm_avr_gov_v1,1,marker_directed,SM_AVR_GOV,default,refine,refinement_and_schedule_search,/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo_workflows/marker_directed_sm_avr_gov_v1_20260320_145448/refine,b4096,final_eval_rmse,minimize,grp_055589703b,30,False,False,2,s01;;s02,cfg_00032_727533879e;;cfg_00080_6dbdf12692,completed,True,0.007753609232408184,0.0007274331390037985,0.007026176093404385,0.008481042371411982,95.47265507950215,74.04918244699365,0.004636966492398642,17.058849316992564,4.291474885496427,0.0,0.03324681200319901,0.9,20,3,0.7,0.6,0.4,8192
marker_directed_sm_avr_gov_v1,1,marker_directed,SM_AVR_GOV,default,refine,refinement_and_schedule_search,/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo_workflows/marker_directed_sm_avr_gov_v1_20260320_145448/refine,b4096,final_eval_rmse,minimize,grp_a3b5eaf367,31,False,False,2,s01;;s02,cfg_00019_42a2d3e476;;cfg_00067_b301bd4082,completed,True,0.008344032856136514,0.001581575955659143,0.0067624569004773715,0.009925608811795657,85.34801498899469,73.88073071750114,0.0028938495088368654,8.46555972949136,2.92850886148517,0.0,0.03637284850992728,0.95,20,3,0.7,0.8,0.2,4096
marker_directed_sm_avr_gov_v1,1,marker_directed,SM_AVR_GOV,default,refine,refinement_and_schedule_search,/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo_workflows/marker_directed_sm_avr_gov_v1_20260320_145448/refine,b4096,final_eval_rmse,minimize,grp_374487313d,32,False,False,2,s01;;s02,cfg_00009_da6ad76e32;;cfg_00057_55bb841620,completed,True,0.00835060762113831,0.0018010626349711503,0.006549544986167161,0.010151670256109462,80.45626535199699,73.9756586834992,0.001590375992236659,4.166053804001422,2.23935570998583,0.0,0.0390343470062362,0.9,20,3,0.9,0.8,0.2,2048
