row_idx	cfg_id	method	preset	budget	seed	experiment_id	model_flag	skip_preprocess	skip_baseline	baseline_epochs	run_root	stage1_overrides	stage2_overrides	stage3_overrides
0	cfg_00000_21ef10567b	marker_directed	smoke	b256	s01	thesis_marker_hpo_smoke	SM4	true	true		/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo/marker_directed/stage0_smoke/marker_directed_smoke/runs/cfg_00000_21ef10567b	active.candidate_method=lhs;;active.log_every=5;;active.marker.greedy_score_weight=0.7;;active.marker.include_anchor_state_markers=true;;active.marker.k_density=15;;active.marker.pca_explained_variance=0.9;;active.marker.preselect_factor=3;;active.marker.settling_fraction=0.05;;active.marker.weights.diversity=0.6;;active.marker.weights.sparsity=0.4;;qbc_K=32;;qbc_P=256;;qbc_T=7;;qbc_enable_logging=true;;qbc_n0=32		
