run_id,method,budget,seed_label,round_idx,train_size_before,selected_count,disagreement_metric,mean_disagreement,max_disagreement,mean_score,max_score,p90_score,selected_mean_score,selected_min_score,selected_max_score,preselect_size,eval_mse,eval_rmse,marker_pca_components,hybrid_marker_pca_components,marker_diversity_weight,marker_sparsity_weight,mean_selected_to_train_distance,mean_marker_diversity,p90_marker_diversity,max_marker_diversity,mean_marker_sparsity,p90_marker_sparsity,max_marker_sparsity,mean_selected_marker_diversity,mean_selected_marker_sparsity,mean_selected_hybrid_diversity,mean_selected_hybrid_sparsity,mean_selected_hybrid_uncertainty,mean_selected_hybrid_score,train_seconds,candidate_generation_seconds,candidate_simulation_seconds,acquisition_seconds,selected_simulation_seconds,eval_seconds,round_seconds
qbc_deep_ensemble_b1024_s02,qbc_deep_ensemble,b1024,s02,0,64,64,variance_mean,0.0002754253800958395,0.0011841109953820705,0.0002754253800958395,0.0011841109953820705,0.0005054505309090018,0.0007573538459837437,0.0005361918592825532,0.0011841109953820705,,0.003785892855376005,0.06152960958250918,,,,,,,,,,,,,,,,,,3.0510986499721184,0.0013333979295566678,0.0,0.3564330310327932,0.18653640802949667,0.020951134036295116,3.6970339509425685
qbc_deep_ensemble_b1024_s02,qbc_deep_ensemble,b1024,s02,1,128,64,variance_mean,0.00024035287788137794,0.0008985078311525285,0.00024035287788137794,0.0008985078311525285,0.00045967509504407644,0.0006785995792597532,0.00047504555550403893,0.0008985078311525285,,0.0017203185707330704,0.041476723240066474,,,,,,,,,,,,,,,,,,2.3979603149928153,0.0012437389232218266,0.0,0.34181059594266117,0.18119859392754734,0.020291217952035367,3.0223176850704476
qbc_deep_ensemble_b1024_s02,qbc_deep_ensemble,b1024,s02,2,192,64,variance_mean,7.613399066030979e-05,0.00024748663417994976,7.613399066030979e-05,0.00024748663417994976,0.00012296070053707808,0.00016958396008703858,0.00012724533735308796,0.00024748663417994976,,0.0009329858585260808,0.030544817212189712,,,,,,,,,,,,,,,,,,3.584997112979181,0.0012629689881578088,0.0,0.340301894932054,0.1754309170646593,0.020845324965193868,4.20323953893967
qbc_deep_ensemble_b1024_s02,qbc_deep_ensemble,b1024,s02,3,256,64,variance_mean,8.139711280819029e-05,0.00021512310195248574,8.139711280819029e-05,0.00021512310195248574,0.00011169740173500031,0.00013076304458081722,0.0001129637093981728,0.00021512310195248574,,0.0006727631553076208,0.025937678294473868,,,,,,,,,,,,,,,,,,4.735217291978188,0.001138933002948761,0.0,0.34180364897474647,0.17655718105379492,0.02076951100025326,5.356004566070624
qbc_deep_ensemble_b1024_s02,qbc_deep_ensemble,b1024,s02,4,320,64,variance_mean,5.6228589528473094e-05,0.00018626921519171447,5.6228589528473094e-05,0.00018626921519171447,7.686574826948345e-05,9.894868708215654e-05,7.754739635856822e-05,0.00018626921519171447,,0.0003950155805796385,0.019874998882506597,,,,,,,,,,,,,,,,,,5.899312173016369,0.0011176880216225982,0.0,0.3471680220682174,0.18165723199490458,0.020992040052078664,6.53083206305746
qbc_deep_ensemble_b1024_s02,qbc_deep_ensemble,b1024,s02,5,384,64,variance_mean,5.7527635362930596e-05,0.00016558247443754226,5.7527635362930596e-05,0.00016558247443754226,9.021355799632147e-05,0.00012317358050495386,9.246633271686733e-05,0.00016558247443754226,,0.0002712182467803359,0.016468705072965995,,,,,,,,,,,,,,,,,,7.057834565988742,0.001178793958388269,0.0,0.4657920559402555,0.17537286796141416,0.021048701950348914,7.803021093015559
qbc_deep_ensemble_b1024_s02,qbc_deep_ensemble,b1024,s02,6,448,64,variance_mean,8.77388592925854e-05,0.00017627527995500714,8.77388592925854e-05,0.00017627527995500714,0.0001268455816898495,0.00014678716252092272,0.00012925185728818178,0.00017627527995500714,,0.00015591118426527828,0.012486440015684145,,,,,,,,,,,,,,,,,,8.220591427991167,0.0010888419346883893,0.0,0.34501187305431813,0.1717244579922408,0.02051875297911465,8.840971895959228
qbc_deep_ensemble_b1024_s02,qbc_deep_ensemble,b1024,s02,7,512,64,variance_mean,4.264677409082651e-05,0.00012635719031095505,4.264677409082651e-05,0.00012635719031095505,7.005527731962502e-05,8.820053335512057e-05,7.155990169849247e-05,0.00012635719031095505,,0.0001245032763108611,0.011158103616245061,,,,,,,,,,,,,,,,,,9.40780577401165,0.001009388011880219,0.0,0.34033367899246514,0.17979893099982291,0.020614949986338615,10.031716677942313
qbc_deep_ensemble_b1024_s02,qbc_deep_ensemble,b1024,s02,8,576,64,variance_mean,4.416210504132323e-05,0.00011385752441128716,4.416210504132323e-05,0.00011385752441128716,6.632520671701059e-05,8.335303573403507e-05,6.715547351632267e-05,0.00011385752441128716,,9.318481897935271e-05,0.009653228422623839,,,,,,,,,,,,,,,,,,10.582404486951418,0.0010820499155670404,0.0,0.34605152206495404,0.1798045770265162,0.01981520897243172,11.211874007014558
qbc_deep_ensemble_b1024_s02,qbc_deep_ensemble,b1024,s02,9,640,64,variance_mean,5.7077162637142465e-05,0.0001843267964432016,5.7077162637142465e-05,0.0001843267964432016,0.00010742934682639316,0.00013375333219300956,0.00011084102879976854,0.0001843267964432016,,8.500662806909531e-05,0.009219903907801605,,,,,,,,,,,,,,,,,,11.788467356935143,0.001071266015060246,0.0,0.3436985950684175,0.18178546393755823,0.020700440043583512,12.417741180979647
