strategy,best_id_eval_mse_mean,best_id_eval_mse_sem,best_id_eval_rmse_mean,best_id_eval_rmse_sem,best_id_eval_mae_mean,best_id_eval_mae_sem,best_id_eval_max_abs_error_mean,best_id_eval_max_abs_error_sem,best_id_eval_trajectory_mse_mean_mean,best_id_eval_trajectory_mse_mean_sem,best_id_eval_trajectory_mse_p90_mean,best_id_eval_trajectory_mse_p90_sem,best_id_eval_trajectory_mse_p95_mean,best_id_eval_trajectory_mse_p95_sem,best_id_eval_trajectory_mse_max_mean,best_id_eval_trajectory_mse_max_sem,best_id_eval_trajectory_rmse_mean_mean,best_id_eval_trajectory_rmse_mean_sem,best_id_eval_trajectory_rmse_p90_mean,best_id_eval_trajectory_rmse_p90_sem,best_id_eval_trajectory_rmse_p95_mean,best_id_eval_trajectory_rmse_p95_sem,best_id_eval_trajectory_rmse_max_mean,best_id_eval_trajectory_rmse_max_sem,best_id_eval_trajectory_max_abs_error_mean_mean,best_id_eval_trajectory_max_abs_error_mean_sem,best_id_eval_trajectory_max_abs_error_p95_mean,best_id_eval_trajectory_max_abs_error_p95_sem,best_id_eval_trajectory_max_abs_error_max_mean,best_id_eval_trajectory_max_abs_error_max_sem,best_id_eval_n_rows_mean,best_id_eval_n_rows_sem,best_id_eval_n_trajectories_mean,best_id_eval_n_trajectories_sem,best_ood_eval_mse_mean,best_ood_eval_mse_sem,best_ood_eval_rmse_mean,best_ood_eval_rmse_sem,best_ood_eval_mae_mean,best_ood_eval_mae_sem,best_ood_eval_max_abs_error_mean,best_ood_eval_max_abs_error_sem,best_ood_eval_trajectory_mse_mean_mean,best_ood_eval_trajectory_mse_mean_sem,best_ood_eval_trajectory_mse_p90_mean,best_ood_eval_trajectory_mse_p90_sem,best_ood_eval_trajectory_mse_p95_mean,best_ood_eval_trajectory_mse_p95_sem,best_ood_eval_trajectory_mse_max_mean,best_ood_eval_trajectory_mse_max_sem,best_ood_eval_trajectory_rmse_mean_mean,best_ood_eval_trajectory_rmse_mean_sem,best_ood_eval_trajectory_rmse_p90_mean,best_ood_eval_trajectory_rmse_p90_sem,best_ood_eval_trajectory_rmse_p95_mean,best_ood_eval_trajectory_rmse_p95_sem,best_ood_eval_trajectory_rmse_max_mean,best_ood_eval_trajectory_rmse_max_sem,best_ood_eval_trajectory_max_abs_error_mean_mean,best_ood_eval_trajectory_max_abs_error_mean_sem,best_ood_eval_trajectory_max_abs_error_p95_mean,best_ood_eval_trajectory_max_abs_error_p95_sem,best_ood_eval_trajectory_max_abs_error_max_mean,best_ood_eval_trajectory_max_abs_error_max_sem,best_ood_eval_n_rows_before_filter_mean,best_ood_eval_n_rows_before_filter_sem,best_ood_eval_n_trajectories_before_filter_mean,best_ood_eval_n_trajectories_before_filter_sem,best_ood_eval_n_rows_mean,best_ood_eval_n_rows_sem,best_ood_eval_n_trajectories_mean,best_ood_eval_n_trajectories_sem,final_test_mse_mean,final_test_mse_sem,best_checkpoint_epoch_mean,best_checkpoint_epoch_sem,completed_num_stages_mean,completed_num_stages_sem,training_seconds_mean,training_seconds_sem,total_seconds_mean,total_seconds_sem,seeds,n_runs
multistage_adam_correction,3.199719426713595e-06,4.078009659738684e-07,0.001781403617806158,0.00011471830102631064,0.0011192929705929487,6.866191246815302e-05,0.024876338509569346,0.0012260166452444,3.1997194267135943e-06,4.078009659738686e-07,6.429064684276434e-06,8.810276781352005e-07,8.890289454491413e-06,8.194882422303705e-07,2.8503138437500593e-05,5.778704439807909e-06,0.0016529961008686694,0.00010116356625063851,0.0025230265048884954,0.00017802525879781985,0.002974976128520978,0.00014056582271458737,0.005285569881948116,0.0005319254931583853,0.00698609407280973,0.0005212837424442251,0.014756253669802813,0.0015432057957420217,0.016959539439662285,0.0016981624571578162,409409.0,0.0,409.0,0.0,0.02588558401023475,0.001650255097055396,0.16072082728531126,0.005215346918465656,0.050708772090204725,0.002025060540542776,1.4286786260089537,0.019536332405553702,0.025885584010234747,0.0016502550970553954,0.08995614902355414,0.006414929717247222,0.16263348954176635,0.015247996327112772,0.503519931788135,0.021313817552297235,0.07721347172183457,0.003116649255113758,0.29950279388591516,0.010880561738852391,0.40224194482181724,0.019331826386469436,0.7092682666870497,0.015140304800155449,0.17784787102941071,0.007142807430438157,0.8117279269680039,0.02881351184288124,1.2662347512637078,0.05835597785632049,409409.0,0.0,409.0,0.0,368368.0,0.0,368.0,0.0,3.3471017634884867e-06,3.681269529877425e-07,1360.0,170.09801096230768,2.0,0.0,9738.58546241933,55.20044357418499,9746.381539386335,58.10744911216016,"s01,s02,s03",3
multistage_adam_lbfgs_correction,3.199719426713595e-06,4.078009659738684e-07,0.001781403617806158,0.00011471830102631064,0.0011192929705929487,6.866191246815302e-05,0.024876338509569346,0.0012260166452444,3.1997194267135943e-06,4.078009659738686e-07,6.429064684276434e-06,8.810276781352005e-07,8.890289454491413e-06,8.194882422303705e-07,2.8503138437500593e-05,5.778704439807909e-06,0.0016529961008686694,0.00010116356625063851,0.0025230265048884954,0.00017802525879781985,0.002974976128520978,0.00014056582271458737,0.005285569881948116,0.0005319254931583853,0.00698609407280973,0.0005212837424442251,0.014756253669802813,0.0015432057957420217,0.016959539439662285,0.0016981624571578162,409409.0,0.0,409.0,0.0,0.02588558401023475,0.001650255097055396,0.16072082728531126,0.005215346918465656,0.050708772090204725,0.002025060540542776,1.4286786260089537,0.019536332405553702,0.025885584010234747,0.0016502550970553954,0.08995614902355414,0.006414929717247222,0.16263348954176635,0.015247996327112772,0.503519931788135,0.021313817552297235,0.07721347172183457,0.003116649255113758,0.29950279388591516,0.010880561738852391,0.40224194482181724,0.019331826386469436,0.7092682666870497,0.015140304800155449,0.17784787102941071,0.007142807430438157,0.8117279269680039,0.02881351184288124,1.2662347512637078,0.05835597785632049,409409.0,0.0,409.0,0.0,368368.0,0.0,368.0,0.0,3.272759660319023e-06,3.804539835625492e-07,1360.0,170.09801096230768,3.0,0.0,14693.357029204664,10.61293869512367,14699.338957380673,11.609319285974934,"s01,s02,s03",3
multistage_adam_ssbroyden_correction,3.199719426713595e-06,4.078009659738684e-07,0.001781403617806158,0.00011471830102631064,0.0011192929705929487,6.866191246815302e-05,0.024876338509569346,0.0012260166452444,3.1997194267135943e-06,4.078009659738686e-07,6.429064684276434e-06,8.810276781352005e-07,8.890289454491413e-06,8.194882422303705e-07,2.8503138437500593e-05,5.778704439807909e-06,0.0016529961008686694,0.00010116356625063851,0.0025230265048884954,0.00017802525879781985,0.002974976128520978,0.00014056582271458737,0.005285569881948116,0.0005319254931583853,0.00698609407280973,0.0005212837424442251,0.014756253669802813,0.0015432057957420217,0.016959539439662285,0.0016981624571578162,409409.0,0.0,409.0,0.0,0.02588558401023475,0.001650255097055396,0.16072082728531126,0.005215346918465656,0.050708772090204725,0.002025060540542776,1.4286786260089537,0.019536332405553702,0.025885584010234747,0.0016502550970553954,0.08995614902355414,0.006414929717247222,0.16263348954176635,0.015247996327112772,0.503519931788135,0.021313817552297235,0.07721347172183457,0.003116649255113758,0.29950279388591516,0.010880561738852391,0.40224194482181724,0.019331826386469436,0.7092682666870497,0.015140304800155449,0.17784787102941071,0.007142807430438157,0.8117279269680039,0.02881351184288124,1.2662347512637078,0.05835597785632049,409409.0,0.0,409.0,0.0,368368.0,0.0,368.0,0.0,3.245432180571994e-06,3.4372079157033796e-07,1360.0,170.09801096230768,3.0,0.0,7331.35628580366,72.75766594716002,7336.871465305681,72.71120763591439,"s01,s02,s03",3
