workflow_id,workflow_version,method,model_flag,preset,stage,stage_role,stage_root,cfg_id,row_idx,run_root,parent_cfg_id,dataset_seed,budget,experiment_id,status,return_code,completed,objective_metric,objective_direction,objective_value,final_eval_rmse,final_eval_mse,final_round_seconds,final_train_seconds,final_candidate_generation_seconds,final_candidate_simulation_seconds,final_acquisition_seconds,final_selected_simulation_seconds,final_eval_seconds,active.candidate_method,active.log_every,active.marker.greedy_score_weight,active.marker.include_anchor_state_markers,active.marker.k_density,active.marker.pca_explained_variance,active.marker.preselect_factor,active.marker.settling_fraction,active.marker.weights.diversity,active.marker.weights.sparsity,dataset_manifest_path,final_marker_diversity_weight,final_marker_pca_components,final_marker_sparsity_weight,final_max_score,final_mean_marker_diversity,final_mean_marker_sparsity,final_mean_score,final_mean_selected_to_train_distance,final_p90_marker_diversity,final_p90_marker_sparsity,final_p90_score,final_preselect_size,final_round_idx,final_selected_indices,final_selected_max_score,final_selected_mean_marker_diversity,final_selected_mean_marker_sparsity,final_selected_mean_score,final_selected_min_score,final_train_size,history_path,manifest_dataset_manifest_path,manifest_telemetry_path,qbc_K,qbc_P,qbc_T,qbc_enable_logging,qbc_n0,qbc_n_test,run_manifest_path,stage1_overrides_raw,stage2_overrides_raw,stage3_overrides_raw
marker_directed_sm4_v1,1,marker_directed,SM4,default,stageA_policy,broad_policy_search,/Users/jonaswiendl/local/Repos/ml-surrogates-for-power-systems/hpo/results/marker_directed/stage1_policy_search/marker_directed_policy_search_20260302_112434,cfg_00000_91a9696479,0,/Users/jonaswiendl/local/Repos/ml-surrogates-for-power-systems/hpo/results/marker_directed/stage1_policy_search/marker_directed_policy_search_20260302_112434/runs/cfg_00000_91a9696479,,s01,b1024,thesis_marker_hpo_stage1,completed,0,True,final_eval_rmse,minimize,0.007370723417876112,0.007370723417876112,5.432756370282732e-05,25.806181813008152,19.515025331988,0.0008136200485751033,5.675909538054839,0.5839871260104701,0.0,0.02533760096412152,lhs,5,0.7,true,10,0.9,3,0.05,0.4,0.4,,0.5,3,0.5,1.0,0.23688745539693373,0.5042826589043682,0.07536222785711288,0.40484861180072207,0.33418402960409727,0.5482638074596539,0.10239501297473907,192,14,"[637, 18, 545, 303, 633, 1873, 447, 2030, 1862, 384, 1291, 289, 1240, 544, 1148, 1928, 1008, 1954, 1234, 1487, 360, 1118, 92, 600, 263, 1281, 381, 1377, 1613, 1413, 394, 375, 88, 25, 1513, 1476, 1975, 1516, 260, 428, 1918, 5, 1036, 924, 1013, 1726, 1067, 293, 1570, 2047, 78, 1685, 388, 1486, 1101, 94, 1980, 1464, 1874, 392, 1604, 1095, 1517, 2033]",1.0,0.40484861180072207,0.6193982086906875,0.13566823303699493,0.10342025756835938,960,/Users/jonaswiendl/local/Repos/ml-surrogates-for-power-systems/hpo/results/marker_directed/stage1_policy_search/marker_directed_policy_search_20260302_112434/runs/cfg_00000_91a9696479/qbc/history.jsonl,,,64,2048,15,true,64,256,/Users/jonaswiendl/local/Repos/ml-surrogates-for-power-systems/hpo/results/marker_directed/stage1_policy_search/marker_directed_policy_search_20260302_112434/runs/cfg_00000_91a9696479/run_manifest.json,active.candidate_method=lhs;;active.log_every=5;;active.marker.greedy_score_weight=0.7;;active.marker.include_anchor_state_markers=true;;active.marker.k_density=10;;active.marker.pca_explained_variance=0.9;;active.marker.preselect_factor=3;;active.marker.settling_fraction=0.05;;active.marker.weights.diversity=0.4;;active.marker.weights.sparsity=0.4;;qbc_K=64;;qbc_P=2048;;qbc_T=15;;qbc_enable_logging=true;;qbc_n0=64;;qbc_n_test=256,,
marker_directed_sm4_v1,1,marker_directed,SM4,default,stageA_policy,broad_policy_search,/Users/jonaswiendl/local/Repos/ml-surrogates-for-power-systems/hpo/results/marker_directed/stage1_policy_search/marker_directed_policy_search_20260302_112434,cfg_00001_68313930cf,1,/Users/jonaswiendl/local/Repos/ml-surrogates-for-power-systems/hpo/results/marker_directed/stage1_policy_search/marker_directed_policy_search_20260302_112434/runs/cfg_00001_68313930cf,,s01,b1024,thesis_marker_hpo_stage1,completed,0,True,final_eval_rmse,minimize,0.007558639739772083,0.007558639739772083,5.713303471566178e-05,25.784062260063365,19.499304638942704,0.0008368769194930792,5.670683605945669,0.5858096949523315,0.0,0.022655168897472322,lhs,5,0.7,true,10,0.9,3,0.05,0.6,0.4,,0.6,3,0.4,1.0,0.2349465823219806,0.5068100454450637,0.08088427782058716,0.39678022587080264,0.3305900083485338,0.5456257983017923,0.11096398532390594,192,14,"[637, 18, 1178, 303, 92, 1403, 447, 2030, 1712, 458, 839, 1548, 1389, 1073, 140, 1671, 1302, 1037, 1050, 1848, 1613, 1377, 325, 1041, 1253, 1381, 2000, 1652, 1119, 1843, 600, 305, 189, 241, 1539, 1003, 963, 1296, 243, 455, 267, 6, 1051, 1547, 807, 1048, 683, 1570, 1412, 742, 1165, 1246, 1504, 543, 1345, 1307, 327, 1295, 1300, 88, 1032, 686, 786, 492]",1.0,0.39678022587080264,0.6226078205981205,0.14399354159832,0.11202532052993774,960,/Users/jonaswiendl/local/Repos/ml-surrogates-for-power-systems/hpo/results/marker_directed/stage1_policy_search/marker_directed_policy_search_20260302_112434/runs/cfg_00001_68313930cf/qbc/history.jsonl,,,64,2048,15,true,64,256,/Users/jonaswiendl/local/Repos/ml-surrogates-for-power-systems/hpo/results/marker_directed/stage1_policy_search/marker_directed_policy_search_20260302_112434/runs/cfg_00001_68313930cf/run_manifest.json,active.candidate_method=lhs;;active.log_every=5;;active.marker.greedy_score_weight=0.7;;active.marker.include_anchor_state_markers=true;;active.marker.k_density=10;;active.marker.pca_explained_variance=0.9;;active.marker.preselect_factor=3;;active.marker.settling_fraction=0.05;;active.marker.weights.diversity=0.6;;active.marker.weights.sparsity=0.4;;qbc_K=64;;qbc_P=2048;;qbc_T=15;;qbc_enable_logging=true;;qbc_n0=64;;qbc_n_test=256,,
marker_directed_sm4_v1,1,marker_directed,SM4,default,stageA_policy,broad_policy_search,/Users/jonaswiendl/local/Repos/ml-surrogates-for-power-systems/hpo/results/marker_directed/stage1_policy_search/marker_directed_policy_search_20260302_112434,cfg_00002_de025da292,2,/Users/jonaswiendl/local/Repos/ml-surrogates-for-power-systems/hpo/results/marker_directed/stage1_policy_search/marker_directed_policy_search_20260302_112434/runs/cfg_00002_de025da292,,s01,b1024,thesis_marker_hpo_stage1,completed,0,True,final_eval_rmse,minimize,0.008973795798283158,0.008973795798283158,8.052901102928445e-05,25.640029603033327,19.453190629021265,0.0008477549999952316,5.5852882149629295,0.5735055459663272,0.0,0.022923177923075855,lhs,5,0.7,true,10,0.9,3,0.05,0.8,0.4,,0.6666666666666666,3,0.3333333333333333,1.0,0.23240656791162595,0.5076526240607815,0.08302387595176697,0.39572731137052664,0.32677618395545893,0.5525367769753591,0.11676613241434097,192,14,"[637, 18, 1031, 303, 92, 518, 2030, 447, 353, 1281, 1019, 607, 825, 872, 1222, 600, 1328, 88, 1073, 305, 1412, 1637, 642, 1694, 373, 2043, 1312, 1829, 332, 1377, 1892, 1329, 737, 1240, 1376, 1975, 1446, 783, 1757, 178, 405, 988, 1683, 6, 1445, 569, 683, 1048, 1220, 2013, 505, 717, 288, 578, 943, 601, 1894, 878, 636, 127, 847, 1630, 1289, 631]",1.0,0.39572731137052664,0.6131879753612198,0.14938634634017944,0.11799733340740204,960,/Users/jonaswiendl/local/Repos/ml-surrogates-for-power-systems/hpo/results/marker_directed/stage1_policy_search/marker_directed_policy_search_20260302_112434/runs/cfg_00002_de025da292/qbc/history.jsonl,,,64,2048,15,true,64,256,/Users/jonaswiendl/local/Repos/ml-surrogates-for-power-systems/hpo/results/marker_directed/stage1_policy_search/marker_directed_policy_search_20260302_112434/runs/cfg_00002_de025da292/run_manifest.json,active.candidate_method=lhs;;active.log_every=5;;active.marker.greedy_score_weight=0.7;;active.marker.include_anchor_state_markers=true;;active.marker.k_density=10;;active.marker.pca_explained_variance=0.9;;active.marker.preselect_factor=3;;active.marker.settling_fraction=0.05;;active.marker.weights.diversity=0.8;;active.marker.weights.sparsity=0.4;;qbc_K=64;;qbc_P=2048;;qbc_T=15;;qbc_enable_logging=true;;qbc_n0=64;;qbc_n_test=256,,
marker_directed_sm4_v1,1,marker_directed,SM4,default,stageA_policy,broad_policy_search,/Users/jonaswiendl/local/Repos/ml-surrogates-for-power-systems/hpo/results/marker_directed/stage1_policy_search/marker_directed_policy_search_20260302_112434,cfg_00003_70fcf57679,3,/Users/jonaswiendl/local/Repos/ml-surrogates-for-power-systems/hpo/results/marker_directed/stage1_policy_search/marker_directed_policy_search_20260302_112434/runs/cfg_00003_70fcf57679,,s01,b1024,thesis_marker_hpo_stage1,completed,0,True,final_eval_rmse,minimize,0.008315421877642877,0.008315421877642877,6.914624100318179e-05,25.905333653092384,19.66182518308051,0.0008022540714591742,5.637947899987921,0.5763178570196033,0.0,0.023902137065306306,lhs,5,0.9,true,10,0.9,3,0.05,0.4,0.4,,0.5,3,0.5,1.0,0.23633717519407027,0.5056908222043988,0.09457153081893921,0.4028163459211985,0.33086007728606087,0.5495114774019974,0.12034846097230911,192,14,"[637, 18, 88, 303, 1551, 1570, 2030, 66, 373, 384, 1137, 1367, 1757, 1078, 1621, 1928, 865, 1613, 78, 1168, 950, 611, 600, 623, 579, 560, 956, 1374, 1246, 481, 1237, 1329, 1369, 959, 1987, 1263, 1377, 176, 53, 1343, 712, 497, 1576, 415, 665, 5, 1711, 1345, 1685, 1244, 140, 941, 1371, 447, 966, 287, 27, 199, 1563, 867, 1648, 361, 1604, 1157]",1.0,0.4028163459211985,0.6297457741515043,0.15386784076690674,0.12169584631919861,960,/Users/jonaswiendl/local/Repos/ml-surrogates-for-power-systems/hpo/results/marker_directed/stage1_policy_search/marker_directed_policy_search_20260302_112434/runs/cfg_00003_70fcf57679/qbc/history.jsonl,,,64,2048,15,true,64,256,/Users/jonaswiendl/local/Repos/ml-surrogates-for-power-systems/hpo/results/marker_directed/stage1_policy_search/marker_directed_policy_search_20260302_112434/runs/cfg_00003_70fcf57679/run_manifest.json,active.candidate_method=lhs;;active.log_every=5;;active.marker.greedy_score_weight=0.9;;active.marker.include_anchor_state_markers=true;;active.marker.k_density=10;;active.marker.pca_explained_variance=0.9;;active.marker.preselect_factor=3;;active.marker.settling_fraction=0.05;;active.marker.weights.diversity=0.4;;active.marker.weights.sparsity=0.4;;qbc_K=64;;qbc_P=2048;;qbc_T=15;;qbc_enable_logging=true;;qbc_n0=64;;qbc_n_test=256,,
marker_directed_sm4_v1,1,marker_directed,SM4,default,stageA_policy,broad_policy_search,/Users/jonaswiendl/local/Repos/ml-surrogates-for-power-systems/hpo/results/marker_directed/stage1_policy_search/marker_directed_policy_search_20260302_112434,cfg_00004_ae7479ac6d,4,/Users/jonaswiendl/local/Repos/ml-surrogates-for-power-systems/hpo/results/marker_directed/stage1_policy_search/marker_directed_policy_search_20260302_112434/runs/cfg_00004_ae7479ac6d,,s01,b1024,thesis_marker_hpo_stage1,completed,0,True,final_eval_rmse,minimize,0.008038652452682402,0.008038652452682402,6.46199332550168e-05,26.02094561699778,19.836799759068526,0.0008400519145652652,5.5676637180149555,0.5847928819712251,0.0,0.026244924985803664,lhs,5,0.9,true,10,0.9,3,0.05,0.6,0.4,,0.6,3,0.4,1.0,0.2335694659508062,0.5039519502164402,0.10039728879928589,0.40932930683381247,0.32823575855598014,0.5459707474396222,0.13048356771469116,192,14,"[637, 18, 1659, 713, 303, 384, 1570, 1546, 438, 1613, 1877, 1435, 1114, 1030, 195, 1597, 1240, 1296, 1621, 395, 1246, 1281, 2030, 1736, 88, 1928, 191, 1475, 1637, 654, 231, 982, 237, 293, 1757, 703, 1209, 1412, 1841, 879, 1632, 1328, 941, 1220, 518, 388, 1999, 1345, 780, 593, 1034, 1676, 855, 1036, 163, 286, 1150, 1048, 53, 1864, 1166, 361, 1086, 1972]",1.0,0.40932930683381247,0.6285760264524831,0.1663321703672409,0.1314333975315094,960,/Users/jonaswiendl/local/Repos/ml-surrogates-for-power-systems/hpo/results/marker_directed/stage1_policy_search/marker_directed_policy_search_20260302_112434/runs/cfg_00004_ae7479ac6d/qbc/history.jsonl,,,64,2048,15,true,64,256,/Users/jonaswiendl/local/Repos/ml-surrogates-for-power-systems/hpo/results/marker_directed/stage1_policy_search/marker_directed_policy_search_20260302_112434/runs/cfg_00004_ae7479ac6d/run_manifest.json,active.candidate_method=lhs;;active.log_every=5;;active.marker.greedy_score_weight=0.9;;active.marker.include_anchor_state_markers=true;;active.marker.k_density=10;;active.marker.pca_explained_variance=0.9;;active.marker.preselect_factor=3;;active.marker.settling_fraction=0.05;;active.marker.weights.diversity=0.6;;active.marker.weights.sparsity=0.4;;qbc_K=64;;qbc_P=2048;;qbc_T=15;;qbc_enable_logging=true;;qbc_n0=64;;qbc_n_test=256,,
marker_directed_sm4_v1,1,marker_directed,SM4,default,stageA_policy,broad_policy_search,/Users/jonaswiendl/local/Repos/ml-surrogates-for-power-systems/hpo/results/marker_directed/stage1_policy_search/marker_directed_policy_search_20260302_112434,cfg_00005_1bbf6f3a14,5,/Users/jonaswiendl/local/Repos/ml-surrogates-for-power-systems/hpo/results/marker_directed/stage1_policy_search/marker_directed_policy_search_20260302_112434/runs/cfg_00005_1bbf6f3a14,,s01,b1024,thesis_marker_hpo_stage1,completed,0,True,final_eval_rmse,minimize,0.008150807507821019,0.008150807507821019,6.64356630295515e-05,25.62209957896266,19.454879533033818,0.0008313140133395791,5.555847579031251,0.5818812879733741,0.0,0.024248525965958834,lhs,5,0.9,true,10,0.9,3,0.05,0.8,0.4,,0.6666666666666666,3,0.3333333333333333,1.0,0.23630082899334282,0.5077849097948182,0.10390539467334747,0.4122712086802318,0.33181482474368273,0.5532500802773779,0.13634942471981049,192,14,"[637, 18, 1659, 1551, 1345, 1570, 2030, 438, 1426, 384, 1784, 1086, 839, 220, 1003, 1328, 1240, 42, 1685, 1205, 286, 703, 92, 1541, 88, 658, 374, 1637, 1362, 481, 1087, 1897, 1300, 1999, 846, 1928, 712, 1245, 1763, 1377, 180, 1884, 362, 1268, 1246, 1153, 941, 1621, 1835, 309, 502, 1432, 611, 163, 140, 1921, 865, 1504, 1412, 1502, 1972, 792, 361, 1764]",1.0,0.4122712086802318,0.6290578889034841,0.17323517799377441,0.13788408041000366,960,/Users/jonaswiendl/local/Repos/ml-surrogates-for-power-systems/hpo/results/marker_directed/stage1_policy_search/marker_directed_policy_search_20260302_112434/runs/cfg_00005_1bbf6f3a14/qbc/history.jsonl,,,64,2048,15,true,64,256,/Users/jonaswiendl/local/Repos/ml-surrogates-for-power-systems/hpo/results/marker_directed/stage1_policy_search/marker_directed_policy_search_20260302_112434/runs/cfg_00005_1bbf6f3a14/run_manifest.json,active.candidate_method=lhs;;active.log_every=5;;active.marker.greedy_score_weight=0.9;;active.marker.include_anchor_state_markers=true;;active.marker.k_density=10;;active.marker.pca_explained_variance=0.9;;active.marker.preselect_factor=3;;active.marker.settling_fraction=0.05;;active.marker.weights.diversity=0.8;;active.marker.weights.sparsity=0.4;;qbc_K=64;;qbc_P=2048;;qbc_T=15;;qbc_enable_logging=true;;qbc_n0=64;;qbc_n_test=256,,
marker_directed_sm4_v1,1,marker_directed,SM4,default,stageA_policy,broad_policy_search,/Users/jonaswiendl/local/Repos/ml-surrogates-for-power-systems/hpo/results/marker_directed/stage1_policy_search/marker_directed_policy_search_20260302_112434,cfg_00006_80602130cb,6,/Users/jonaswiendl/local/Repos/ml-surrogates-for-power-systems/hpo/results/marker_directed/stage1_policy_search/marker_directed_policy_search_20260302_112434/runs/cfg_00006_80602130cb,,s01,b1024,thesis_marker_hpo_stage1,completed,0,True,final_eval_rmse,minimize,0.008286901485692102,0.008286901485692102,6.867273623356596e-05,25.630917404894717,19.36569672403857,0.000826483010314405,5.5789769110269845,0.6574958369601518,0.0,0.023187038023024797,lhs,5,0.7,true,10,0.9,5,0.05,0.4,0.4,,0.5,3,0.5,1.0,0.23615692288831935,0.5045124529476231,0.07407283782958984,0.3867346961775759,0.3371648263012229,0.5476295674649672,0.10233037173748016,320,14,"[637, 18, 671, 303, 1551, 1377, 2030, 1952, 771, 1378, 1291, 9, 1662, 544, 846, 600, 410, 1319, 1223, 703, 1315, 772, 1328, 998, 709, 241, 676, 1036, 1486, 833, 2008, 841, 585, 447, 1306, 1467, 175, 6, 392, 555, 1568, 1903, 569, 27, 1726, 1203, 1613, 1004, 5, 257, 1056, 860, 1802, 127, 1475, 1092, 1245, 1442, 1024, 554, 179, 1032, 930, 481]",1.0,0.3867346961775759,0.6109098543818064,0.12913638353347778,0.09681102633476257,960,/Users/jonaswiendl/local/Repos/ml-surrogates-for-power-systems/hpo/results/marker_directed/stage1_policy_search/marker_directed_policy_search_20260302_112434/runs/cfg_00006_80602130cb/qbc/history.jsonl,,,64,2048,15,true,64,256,/Users/jonaswiendl/local/Repos/ml-surrogates-for-power-systems/hpo/results/marker_directed/stage1_policy_search/marker_directed_policy_search_20260302_112434/runs/cfg_00006_80602130cb/run_manifest.json,active.candidate_method=lhs;;active.log_every=5;;active.marker.greedy_score_weight=0.7;;active.marker.include_anchor_state_markers=true;;active.marker.k_density=10;;active.marker.pca_explained_variance=0.9;;active.marker.preselect_factor=5;;active.marker.settling_fraction=0.05;;active.marker.weights.diversity=0.4;;active.marker.weights.sparsity=0.4;;qbc_K=64;;qbc_P=2048;;qbc_T=15;;qbc_enable_logging=true;;qbc_n0=64;;qbc_n_test=256,,
marker_directed_sm4_v1,1,marker_directed,SM4,default,stageA_policy,broad_policy_search,/Users/jonaswiendl/local/Repos/ml-surrogates-for-power-systems/hpo/results/marker_directed/stage1_policy_search/marker_directed_policy_search_20260302_112434,cfg_00007_c63918e61a,7,/Users/jonaswiendl/local/Repos/ml-surrogates-for-power-systems/hpo/results/marker_directed/stage1_policy_search/marker_directed_policy_search_20260302_112434/runs/cfg_00007_c63918e61a,,s01,b1024,thesis_marker_hpo_stage1,completed,0,True,final_eval_rmse,minimize,0.007988394149726278,0.007988394149726278,6.381444109138101e-05,25.874513527029194,19.574409377994016,0.0008075239602476358,5.615313014015555,0.6556523869512603,0.0,0.023778664995916188,lhs,5,0.7,true,10,0.9,5,0.05,0.6,0.4,,0.6,3,0.4,1.0,0.23279455371646915,0.5030215359432779,0.08120012283325195,0.38763831280718175,0.33077656722589666,0.5472160206518423,0.11255931854248047,320,14,"[637, 18, 874, 1345, 1551, 1570, 789, 309, 2008, 771, 969, 535, 1554, 384, 96, 332, 395, 1296, 1943, 78, 1281, 370, 879, 799, 1328, 632, 1036, 1843, 404, 1516, 1159, 1086, 394, 447, 742, 1695, 688, 1707, 1343, 2030, 295, 1150, 1820, 1636, 428, 1476, 1268, 481, 847, 1757, 1781, 5, 1048, 1569, 1694, 293, 905, 963, 1377, 2004, 92, 1948, 1980, 163]",1.0,0.38763831280718175,0.6175982252805718,0.1413278877735138,0.10624948889017105,960,/Users/jonaswiendl/local/Repos/ml-surrogates-for-power-systems/hpo/results/marker_directed/stage1_policy_search/marker_directed_policy_search_20260302_112434/runs/cfg_00007_c63918e61a/qbc/history.jsonl,,,64,2048,15,true,64,256,/Users/jonaswiendl/local/Repos/ml-surrogates-for-power-systems/hpo/results/marker_directed/stage1_policy_search/marker_directed_policy_search_20260302_112434/runs/cfg_00007_c63918e61a/run_manifest.json,active.candidate_method=lhs;;active.log_every=5;;active.marker.greedy_score_weight=0.7;;active.marker.include_anchor_state_markers=true;;active.marker.k_density=10;;active.marker.pca_explained_variance=0.9;;active.marker.preselect_factor=5;;active.marker.settling_fraction=0.05;;active.marker.weights.diversity=0.6;;active.marker.weights.sparsity=0.4;;qbc_K=64;;qbc_P=2048;;qbc_T=15;;qbc_enable_logging=true;;qbc_n0=64;;qbc_n_test=256,,
marker_directed_sm4_v1,1,marker_directed,SM4,default,stageA_policy,broad_policy_search,/Users/jonaswiendl/local/Repos/ml-surrogates-for-power-systems/hpo/results/marker_directed/stage1_policy_search/marker_directed_policy_search_20260302_112434,cfg_00008_e8a2996014,8,/Users/jonaswiendl/local/Repos/ml-surrogates-for-power-systems/hpo/results/marker_directed/stage1_policy_search/marker_directed_policy_search_20260302_112434/runs/cfg_00008_e8a2996014,,s01,b1024,thesis_marker_hpo_stage1,completed,0,True,final_eval_rmse,minimize,0.007480316165611025,0.007480316165611025,5.5955129937501624e-05,25.881223054951988,19.603822397999465,0.0008054659701883793,5.582575344014913,0.6635712470160797,0.0,0.026083171018399298,lhs,5,0.7,true,10,0.9,5,0.05,0.8,0.4,,0.6666666666666666,3,0.3333333333333333,1.0,0.23255170133630193,0.5031633691720714,0.085818350315094,0.3813436069662849,0.33149690471336096,0.5467846618619987,0.12053923308849335,320,14,"[637, 18, 545, 303, 355, 1377, 1482, 2030, 1636, 1475, 1859, 2046, 829, 1389, 1501, 2013, 2024, 807, 1030, 288, 1050, 197, 2032, 310, 309, 1108, 42, 1456, 6, 1884, 1637, 286, 271, 839, 541, 661, 1538, 1989, 447, 419, 519, 27, 600, 886, 1546, 1648, 1892, 285, 1412, 1675, 246, 1763, 255, 1295, 1991, 959, 95, 1909, 1464, 1450, 1306, 1087, 41, 1528]",1.0,0.3813436069662849,0.6079597548538773,0.1475696861743927,0.11429373919963837,960,/Users/jonaswiendl/local/Repos/ml-surrogates-for-power-systems/hpo/results/marker_directed/stage1_policy_search/marker_directed_policy_search_20260302_112434/runs/cfg_00008_e8a2996014/qbc/history.jsonl,,,64,2048,15,true,64,256,/Users/jonaswiendl/local/Repos/ml-surrogates-for-power-systems/hpo/results/marker_directed/stage1_policy_search/marker_directed_policy_search_20260302_112434/runs/cfg_00008_e8a2996014/run_manifest.json,active.candidate_method=lhs;;active.log_every=5;;active.marker.greedy_score_weight=0.7;;active.marker.include_anchor_state_markers=true;;active.marker.k_density=10;;active.marker.pca_explained_variance=0.9;;active.marker.preselect_factor=5;;active.marker.settling_fraction=0.05;;active.marker.weights.diversity=0.8;;active.marker.weights.sparsity=0.4;;qbc_K=64;;qbc_P=2048;;qbc_T=15;;qbc_enable_logging=true;;qbc_n0=64;;qbc_n_test=256,,
marker_directed_sm4_v1,1,marker_directed,SM4,default,stageA_policy,broad_policy_search,/Users/jonaswiendl/local/Repos/ml-surrogates-for-power-systems/hpo/results/marker_directed/stage1_policy_search/marker_directed_policy_search_20260302_112434,cfg_00009_ba4fc28812,9,/Users/jonaswiendl/local/Repos/ml-surrogates-for-power-systems/hpo/results/marker_directed/stage1_policy_search/marker_directed_policy_search_20260302_112434/runs/cfg_00009_ba4fc28812,,s01,b1024,thesis_marker_hpo_stage1,completed,0,True,final_eval_rmse,minimize,0.007503941256384015,0.007503941256384015,5.6309134379262105e-05,25.78571317589376,19.47923749999609,0.0008343099616467953,5.61362428101711,0.6627154350280762,0.0,0.02470930991694331,lhs,5,0.9,true,10,0.9,5,0.05,0.4,0.4,,0.5,3,0.5,1.0,0.23707234335054117,0.5067704024787918,0.09117753803730011,0.39876336631596865,0.33433903807549853,0.5467651584478771,0.11760935187339783,320,14,"[637, 18, 874, 303, 1551, 1570, 2030, 1618, 1403, 529, 218, 384, 1757, 707, 1924, 1116, 320, 1621, 1474, 1613, 1928, 1483, 1832, 1246, 642, 1771, 1637, 1286, 855, 447, 1325, 1021, 1377, 1546, 123, 1281, 1274, 879, 66, 1073, 1926, 1153, 1475, 790, 1087, 1726, 1906, 965, 1036, 1517, 849, 163, 1044, 1467, 1884, 712, 649, 941, 1, 1584, 407, 1918, 1100, 16]",1.0,0.39876336631596865,0.6155072620281419,0.1475697010755539,0.11318695545196533,960,/Users/jonaswiendl/local/Repos/ml-surrogates-for-power-systems/hpo/results/marker_directed/stage1_policy_search/marker_directed_policy_search_20260302_112434/runs/cfg_00009_ba4fc28812/qbc/history.jsonl,,,64,2048,15,true,64,256,/Users/jonaswiendl/local/Repos/ml-surrogates-for-power-systems/hpo/results/marker_directed/stage1_policy_search/marker_directed_policy_search_20260302_112434/runs/cfg_00009_ba4fc28812/run_manifest.json,active.candidate_method=lhs;;active.log_every=5;;active.marker.greedy_score_weight=0.9;;active.marker.include_anchor_state_markers=true;;active.marker.k_density=10;;active.marker.pca_explained_variance=0.9;;active.marker.preselect_factor=5;;active.marker.settling_fraction=0.05;;active.marker.weights.diversity=0.4;;active.marker.weights.sparsity=0.4;;qbc_K=64;;qbc_P=2048;;qbc_T=15;;qbc_enable_logging=true;;qbc_n0=64;;qbc_n_test=256,,
marker_directed_sm4_v1,1,marker_directed,SM4,default,stageA_policy,broad_policy_search,/Users/jonaswiendl/local/Repos/ml-surrogates-for-power-systems/hpo/results/marker_directed/stage1_policy_search/marker_directed_policy_search_20260302_112434,cfg_00010_6330521a2d,10,/Users/jonaswiendl/local/Repos/ml-surrogates-for-power-systems/hpo/results/marker_directed/stage1_policy_search/marker_directed_policy_search_20260302_112434/runs/cfg_00010_6330521a2d,,s01,b1024,thesis_marker_hpo_stage1,completed,0,True,final_eval_rmse,minimize,0.008248872030095224,0.008248872030095224,6.804388976888731e-05,25.730079523986205,19.480852384935133,0.0008268849924206734,5.56054672296159,0.659053968032822,0.0,0.023915971047244966,lhs,5,0.9,true,10,0.9,5,0.05,0.6,0.4,,0.6,3,0.4,1.0,0.23641955852407917,0.5051512625369338,0.09142860770225525,0.40457923519936867,0.3315776961923177,0.5516976843108298,0.12182965129613876,320,14,"[637, 18, 545, 1345, 1385, 1377, 1482, 1245, 502, 1548, 384, 1685, 1853, 1362, 1438, 162, 1432, 973, 1237, 257, 88, 27, 834, 600, 1149, 1405, 1648, 222, 217, 1051, 952, 1475, 1637, 2030, 1152, 1030, 267, 447, 712, 1007, 1547, 1987, 1109, 1820, 309, 303, 84, 749, 102, 779, 1343, 190, 950, 1366, 163, 77, 613, 611, 1570, 499, 1446, 1757, 1150, 1848]",1.0,0.40457923519936867,0.6221210435561149,0.15596821904182434,0.11676076054573059,960,/Users/jonaswiendl/local/Repos/ml-surrogates-for-power-systems/hpo/results/marker_directed/stage1_policy_search/marker_directed_policy_search_20260302_112434/runs/cfg_00010_6330521a2d/qbc/history.jsonl,,,64,2048,15,true,64,256,/Users/jonaswiendl/local/Repos/ml-surrogates-for-power-systems/hpo/results/marker_directed/stage1_policy_search/marker_directed_policy_search_20260302_112434/runs/cfg_00010_6330521a2d/run_manifest.json,active.candidate_method=lhs;;active.log_every=5;;active.marker.greedy_score_weight=0.9;;active.marker.include_anchor_state_markers=true;;active.marker.k_density=10;;active.marker.pca_explained_variance=0.9;;active.marker.preselect_factor=5;;active.marker.settling_fraction=0.05;;active.marker.weights.diversity=0.6;;active.marker.weights.sparsity=0.4;;qbc_K=64;;qbc_P=2048;;qbc_T=15;;qbc_enable_logging=true;;qbc_n0=64;;qbc_n_test=256,,
