run_id,method,budget,seed_label,round_idx,train_size_before,selected_count,disagreement_metric,mean_disagreement,max_disagreement,mean_score,max_score,p90_score,selected_mean_score,selected_min_score,selected_max_score,preselect_size,eval_mse,eval_rmse,marker_pca_components,hybrid_marker_pca_components,marker_diversity_weight,marker_sparsity_weight,mean_selected_to_train_distance,mean_marker_diversity,p90_marker_diversity,max_marker_diversity,mean_marker_sparsity,p90_marker_sparsity,max_marker_sparsity,mean_selected_marker_diversity,mean_selected_marker_sparsity,mean_selected_hybrid_diversity,mean_selected_hybrid_sparsity,mean_selected_hybrid_uncertainty,mean_selected_hybrid_score,train_seconds,candidate_generation_seconds,candidate_simulation_seconds,acquisition_seconds,selected_simulation_seconds,eval_seconds,round_seconds
qbc_deep_ensemble_b1024_s02,qbc_deep_ensemble,b1024,s02,0,64,64,member_l2_mean,1.0907931327819824,2.365020275115967,1.0907931327819824,2.365020275115967,1.5596280097961426,1.9836692810058594,1.7164204120635986,2.365020275115967,,0.0037238376680761576,0.061023255141594644,,,,,,,,,,,,,,,,,,3.8648638649610803,0.0011970410123467445,0.0,0.6291076680645347,0.12675241299439222,0.029811474960297346,4.779700492043048
qbc_deep_ensemble_b1024_s02,qbc_deep_ensemble,b1024,s02,1,128,64,member_l2_mean,1.0032439231872559,1.772134780883789,1.0032439231872559,1.772134780883789,1.3511250019073486,1.6291333436965942,1.543637990951538,1.772134780883789,,0.002178728813305497,0.046676855220821135,,,,,,,,,,,,,,,,,,3.9394969909917563,0.001276366994716227,0.0,0.6083478069631383,0.1252399809891358,0.030485028983093798,4.835132824955508
qbc_deep_ensemble_b1024_s02,qbc_deep_ensemble,b1024,s02,2,192,64,member_l2_mean,0.6893308758735657,1.3273035287857056,0.6893308758735657,1.3273035287857056,0.8696879744529724,1.0852289199829102,0.9616168737411499,1.3273035287857056,,0.0010799462907016277,0.03286253627919835,,,,,,,,,,,,,,,,,,5.875197164947167,0.0011720960028469563,0.0,0.7332832559477538,0.11688559805043042,0.03025825205259025,6.885651819058694
qbc_deep_ensemble_b1024_s02,qbc_deep_ensemble,b1024,s02,3,256,64,member_l2_mean,0.6225265264511108,1.006117582321167,0.6225265264511108,1.006117582321167,0.8029786944389343,0.917213499546051,0.8490192294120789,1.006117582321167,,0.0006933197728358209,0.02633096604448498,,,,,,,,,,,,,,,,,,7.819568514940329,0.001180073944851756,0.0,0.6163547730538994,0.12404670810792595,0.02946360199712217,8.720310656004585
qbc_deep_ensemble_b1024_s02,qbc_deep_ensemble,b1024,s02,4,320,64,member_l2_mean,0.6197613477706909,1.0922884941101074,0.6197613477706909,1.0922884941101074,0.7136852741241455,0.835832417011261,0.7279888987541199,1.0922884941101074,,0.00032263228786177933,0.017961967817078935,,,,,,,,,,,,,,,,,,9.714348115958273,0.0011559020495042205,0.0,0.6137787180487067,0.1303298829589039,0.030815153964795172,10.644842591020279
qbc_deep_ensemble_b1024_s02,qbc_deep_ensemble,b1024,s02,5,384,64,member_l2_mean,0.5993263721466064,0.8885029554367065,0.5993263721466064,0.8885029554367065,0.6894415020942688,0.7627471089363098,0.7088538408279419,0.8885029554367065,,0.0001750264927977696,0.013229757851063246,,,,,,,,,,,,,,,,,,11.637008249992505,0.0011823310051113367,0.0,0.6206714829895645,0.12609402695670724,0.02987597999162972,12.545786128961481
qbc_deep_ensemble_b1024_s02,qbc_deep_ensemble,b1024,s02,6,448,64,member_l2_mean,0.5548558831214905,0.7624244093894958,0.5548558831214905,0.7624244093894958,0.6190906167030334,0.6817423105239868,0.62874835729599,0.7624244093894958,,0.00013292721996549517,0.011529406748202405,,,,,,,,,,,,,,,,,,13.528630513930693,0.001238661934621632,0.0,0.6125750939827412,0.12031941302120686,0.029539964976720512,14.42434577201493
qbc_deep_ensemble_b1024_s02,qbc_deep_ensemble,b1024,s02,7,512,64,member_l2_mean,0.6248098015785217,0.8344095945358276,0.6248098015785217,0.8344095945358276,0.6954473853111267,0.7574730515480042,0.7137595415115356,0.8344095945358276,,0.0001373874838463962,0.01172124071275717,,,,,,,,,,,,,,,,,,15.464672576054,0.0008981749415397644,0.0,0.6158488590735942,0.13010803796350956,0.02923666895367205,16.370897519984283
qbc_deep_ensemble_b1024_s02,qbc_deep_ensemble,b1024,s02,8,576,64,member_l2_mean,0.4952714741230011,0.7150375843048096,0.4952714741230011,0.7150375843048096,0.5439543128013611,0.5974919199943542,0.5476564168930054,0.7150375843048096,,0.0001287516497541219,0.011346878414529782,,,,,,,,,,,,,,,,,,17.25186402897816,0.0011675399728119373,0.0,0.7546389480121434,0.1227390009444207,0.03218659898266196,18.294516002992168
qbc_deep_ensemble_b1024_s02,qbc_deep_ensemble,b1024,s02,9,640,64,member_l2_mean,0.6500884890556335,0.8894668817520142,0.6500884890556335,0.8894668817520142,0.7879443168640137,0.8290588855743408,0.8006293177604675,0.8894668817520142,,0.0001179795726784505,0.01086184020681811,,,,,,,,,,,,,,,,,,19.321667204028927,0.0011512360069900751,0.0,0.6291035980684683,0.12234250898472965,0.03344869299326092,20.239959261962213
