dataset_id,method,budget,dataset_seed_label,round_idx,train_size_before,selected_count,disagreement_metric,mean_disagreement,max_disagreement,mean_score,max_score,p90_score,selected_mean_score,selected_min_score,selected_max_score,preselect_size,eval_mse,eval_rmse,marker_pca_components,hybrid_marker_pca_components,marker_diversity_weight,marker_sparsity_weight,mean_selected_to_train_distance,mean_marker_diversity,p90_marker_diversity,max_marker_diversity,mean_marker_sparsity,p90_marker_sparsity,max_marker_sparsity,mean_selected_marker_diversity,mean_selected_marker_sparsity,mean_selected_hybrid_diversity,mean_selected_hybrid_sparsity,mean_selected_hybrid_uncertainty,mean_selected_hybrid_score,train_seconds,candidate_generation_seconds,candidate_simulation_seconds,acquisition_seconds,selected_simulation_seconds,eval_seconds,round_seconds
qbc_deep_ensemble_b4096_s01,qbc_deep_ensemble,b4096,s01,11,1536,128,member_l2_mean,1.3851096630096436,2.275604486465454,1.3851096630096436,2.275604486465454,1.5739271640777588,1.6380013227462769,1.4604589939117432,2.275604486465454,,0.0002542937872931361,0.015946591714003845,,,,,,,,,,,,,,,,,,75.85769664996769,0.0013440510374493897,0.0,2.18307599297259,0.35341288696508855,0.08227441395865753,78.7693358870456
qbc_deep_ensemble_b4096_s01,qbc_deep_ensemble,b4096,s01,12,1664,128,member_l2_mean,0.9833585619926453,1.6490968465805054,0.9833585619926453,1.6490968465805054,1.1510069370269775,1.2094672918319702,1.0304996967315674,1.6490968465805054,,0.00017881787789519876,0.0133722802055296,,,,,,,,,,,,,,,,,,80.45906852005282,0.001312637992668897,0.0,2.181776852987241,0.34706730698235333,0.0755624080193229,83.35242995398585
qbc_deep_ensemble_b4096_s01,qbc_deep_ensemble,b4096,s01,13,1792,128,member_l2_mean,1.1279875040054321,1.7673012018203735,1.1279875040054321,1.7673012018203735,1.4192293882369995,1.4970026016235352,1.2309880256652832,1.7673012018203735,,0.0001320719311479479,0.01149225526813375,,,,,,,,,,,,,,,,,,86.1676583600347,0.0012774699716828763,0.0,2.1870990300085396,0.3544435919611715,0.0786342189530842,89.0815078089945
qbc_deep_ensemble_b4096_s01,qbc_deep_ensemble,b4096,s01,14,1920,128,member_l2_mean,0.7916246652603149,1.6540310382843018,0.7916246652603149,1.6540310382843018,0.9588698744773865,1.058821678161621,0.8329695463180542,1.6540310382843018,,0.00013452209532260895,0.011598366062623173,,,,,,,,,,,,,,,,,,93.98291235900251,0.0013320959988050163,0.0,2.1759591459995136,0.3534950709436089,0.07997292000800371,96.9263463980169
qbc_deep_ensemble_b4096_s01,qbc_deep_ensemble,b4096,s01,15,2048,128,member_l2_mean,1.4765164852142334,2.376091718673706,1.4765164852142334,2.376091718673706,1.8766659498214722,2.0569581985473633,1.632948875427246,2.376091718673706,,0.000118585470772814,0.010889695623515563,,,,,,,,,,,,,,,,,,98.34806825296255,0.0012782980338670313,0.0,2.3096653429674916,0.359910694998689,0.07933560200035572,101.39088806096697
qbc_deep_ensemble_b4096_s01,qbc_deep_ensemble,b4096,s01,16,2176,128,member_l2_mean,1.0678601264953613,1.9289119243621826,1.0678601264953613,1.9289119243621826,1.2969703674316406,1.3602405786514282,1.1238646507263184,1.9289119243621826,,0.00010631177428876981,0.010310760121774233,,,,,,,,,,,,,,,,,,106.86369658401236,0.0012019749847240746,0.0,2.142681294004433,0.34289854095550254,0.07640909700421616,109.71888098702766
qbc_deep_ensemble_b4096_s01,qbc_deep_ensemble,b4096,s01,17,2304,128,member_l2_mean,1.2154967784881592,1.7907516956329346,1.2154967784881592,1.7907516956329346,1.4784048795700073,1.5640963315963745,1.3165949583053589,1.7907516956329346,,0.0001005040539894253,0.010025171020457722,,,,,,,,,,,,,,,,,,113.22861325897975,0.001274796959478408,0.0,2.183400204987265,0.34657866100315005,0.08181721298024058,116.14168256497942
qbc_deep_ensemble_b4096_s01,qbc_deep_ensemble,b4096,s01,18,2432,128,member_l2_mean,1.3322328329086304,2.2576074600219727,1.3322328329086304,2.2576074600219727,1.861485242843628,2.0201210975646973,1.4790061712265015,2.2576074600219727,,0.0001481802319176495,0.012172930292975866,,,,,,,,,,,,,,,,,,117.95880649401806,0.001523133018054068,0.0,2.1810363439726643,0.33370466000633314,0.08199141302611679,120.85640947701177
qbc_deep_ensemble_b4096_s01,qbc_deep_ensemble,b4096,s01,19,2560,128,member_l2_mean,1.0145585536956787,1.3051997423171997,1.0145585536956787,1.3051997423171997,1.1553709506988525,1.2049767971038818,1.0815109014511108,1.3051997423171997,,7.490205462090671e-05,0.008654597311308408,,,,,,,,,,,,,,,,,,126.9944601500174,0.0012348879827186465,0.0,2.1808497010497376,0.34856039902660996,0.08339081797748804,129.90861516504083
qbc_deep_ensemble_b4096_s01,qbc_deep_ensemble,b4096,s01,20,2688,128,member_l2_mean,1.4405474662780762,1.8221544027328491,1.4405474662780762,1.8221544027328491,1.6227014064788818,1.6832317113876343,1.5449564456939697,1.8221544027328491,,7.001249468885362e-05,0.008367346932502179,,,,,,,,,,,,,,,,,,128.55787641805364,0.001302171964198351,0.0,2.1734892470412888,0.35893468296853825,0.08360888896277174,131.4779458899866
