dataset_id,method,budget,dataset_seed_label,round_idx,train_size_before,selected_count,disagreement_metric,mean_disagreement,max_disagreement,mean_score,max_score,p90_score,selected_mean_score,selected_min_score,selected_max_score,preselect_size,eval_mse,eval_rmse,marker_pca_components,hybrid_marker_pca_components,marker_diversity_weight,marker_sparsity_weight,mean_selected_to_train_distance,mean_marker_diversity,p90_marker_diversity,max_marker_diversity,mean_marker_sparsity,p90_marker_sparsity,max_marker_sparsity,mean_selected_marker_diversity,mean_selected_marker_sparsity,mean_selected_hybrid_diversity,mean_selected_hybrid_sparsity,mean_selected_hybrid_uncertainty,mean_selected_hybrid_score,train_seconds,candidate_generation_seconds,candidate_simulation_seconds,acquisition_seconds,selected_simulation_seconds,eval_seconds,round_seconds
marker_directed_b4096_s01,marker_directed,b4096,s01,0,128,128,,,,0.18873606622219086,0.9657113552093506,0.3113694489002228,0.6187466382980347,0.38763874769210815,0.9657113552093506,384,,,4,,0.6,0.4,2.1665851505464517,0.7106595778615343,1.1583892752504872,3.660261841184989,1.8125964018608234,2.583831818258009,5.241573563624689,2.1665851505464517,3.8205912001093223,,,,,0.0,0.004280102002667263,16.992479498992907,2.882516187004512,0.0,0.0,19.882150802994147
marker_directed_b4096_s01,marker_directed,b4096,s01,1,256,128,,,,0.3510117530822754,0.931480884552002,0.5329402685165405,0.708339273929596,0.5905683040618896,0.931480884552002,384,,,3,,0.6,0.4,0.7779437232604778,0.3572201223782092,0.5822702601971242,1.0601066306387303,1.0065437055875517,1.3644748835160605,2.0032069446322884,0.7779437232604778,1.477309046728306,,,,,0.0,0.005203108012210578,16.717392888996983,2.942854860011721,0.0,0.0,19.66879365799832
marker_directed_b4096_s01,marker_directed,b4096,s01,2,384,128,,,,0.3833109736442566,0.9537259340286255,0.5329893231391907,0.6522942781448364,0.5754516124725342,0.9537259340286255,384,,,3,,0.6,0.4,0.6220384883266108,0.32979734990551246,0.5077618410422086,0.9335486760919276,0.9119585610766787,1.1375325541733972,1.6356669503086103,0.6220384883266108,1.1654851597538405,,,,,0.0,0.005121462978422642,16.697566200979054,2.988831782975467,0.0,0.0,19.694924658018863
marker_directed_b4096_s01,marker_directed,b4096,s01,3,512,128,,,,0.42513859272003174,0.8279780745506287,0.5827271342277527,0.6974161863327026,0.6268155574798584,0.8279780745506287,384,,,3,,0.6,0.4,0.5466235924760949,0.29748510796693733,0.4434789587931987,0.6545737834740947,0.805085101561879,0.9314562311602479,1.490180732249876,0.5466235924760949,0.9111131398653202,,,,,0.0,0.005226548004429787,16.687362436990952,3.0306743160181213,0.0,0.0,19.727012087008916
marker_directed_b4096_s01,marker_directed,b4096,s01,4,640,128,,,,0.3450110852718353,0.8325261473655701,0.47505807876586914,0.6175429224967957,0.5326782464981079,0.8325261473655701,384,,,4,,0.6,0.4,0.6799530973529149,0.35208172243020464,0.5300042882018751,0.9703359273199011,0.8606833085307468,1.029052667356418,1.9117451657517535,0.6799530973529149,1.1242900281192654,,,,,0.0,0.005147435003891587,16.621840784006054,3.0541551999922376,0.0,0.0,19.68947288201889
marker_directed_b4096_s01,marker_directed,b4096,s01,5,768,128,,,,0.40012145042419434,0.8390956521034241,0.5238428711891174,0.6380811333656311,0.5654199123382568,0.8390956521034241,384,,,4,,0.6,0.4,0.5774765476217646,0.33193249780353273,0.47857495161649694,0.8116237712739239,0.825953839207086,0.9553865084895885,1.521665899539028,0.5774765476217646,0.9785576302403758,,,,,0.0,0.005345833982573822,16.60558893898269,3.094213382981252,0.0,0.0,19.709770633024164
marker_directed_b4096_s01,marker_directed,b4096,s01,6,896,128,,,,0.37976640462875366,0.8349485397338867,0.49621331691741943,0.5952564477920532,0.5302221775054932,0.8349485397338867,384,,,4,,0.6,0.4,0.5447861421168758,0.3196125188941189,0.4555640362417307,0.7745426084949704,0.7896085380386649,0.8996680577297789,1.601611178153301,0.5447861421168758,0.9054138467121013,,,,,0.0,0.00511444199946709,16.613368252990767,3.1471196380152833,0.0,0.0,19.776425885007484
marker_directed_b4096_s01,marker_directed,b4096,s01,7,1024,128,,,,0.24290533363819122,1.0,0.30329784750938416,0.3710736036300659,0.32029908895492554,1.0,384,,,4,,0.6,0.4,0.5075494699222611,0.3076044688012588,0.4336090240812105,1.4593345859749574,0.7586466177858366,0.8551329118421583,1.7115254869744578,0.5075494699222611,0.9129143293487471,,,,,0.0,0.0051933030190411955,16.621706251986325,3.192260754003655,0.0,0.0,19.83026005301508
marker_directed_b4096_s01,marker_directed,b4096,s01,8,1152,128,,,,0.3967542052268982,0.8671002388000488,0.5047017931938171,0.6078029870986938,0.5380754470825195,0.8671002388000488,384,,,4,,0.6,0.4,0.4844677384921105,0.29453916292137317,0.41375164486189114,0.7129296044909887,0.7314578400591476,0.8157749179444196,1.3370646264314388,0.4844677384921105,0.8501474408361072,,,,,0.0,0.005285555002046749,16.614307684008963,3.2660553049936425,0.0,0.0,19.897923423995962
marker_directed_b4096_s01,marker_directed,b4096,s01,9,1280,128,,,,0.3832353949546814,0.913152813911438,0.4861403703689575,0.5796024799346924,0.5150156021118164,0.913152813911438,384,,,4,,0.6,0.4,0.4735332692411538,0.2878102160810267,0.40315554244271373,0.7206551033995181,0.7099234973533348,0.7814612571907631,1.3233824902446432,0.4735332692411538,0.8061936506409266,,,,,0.0,0.00520337899797596,16.657969608000712,3.330839811998885,0.0,0.0,20.007316453004023
marker_directed_b4096_s01,marker_directed,b4096,s01,10,1408,128,,,,0.37326353788375854,0.9605939388275146,0.472824364900589,0.5633547306060791,0.5060350298881531,0.9605939388275146,384,,,4,,0.6,0.4,0.4532315776017769,0.2785105863071848,0.3864418150631702,0.6911226733011101,0.6881390830719536,0.7525866990889637,1.3574728355204964,0.4532315776017769,0.7813703832081871,,,,,0.0,0.005242146988166496,16.646264628012432,3.3604121770185884,0.0,0.0,20.025741488992935
marker_directed_b4096_s01,marker_directed,b4096,s01,11,1536,128,,,,0.40499311685562134,0.9142159223556519,0.51687091588974,0.6094310879707336,0.5488935112953186,0.9142159223556519,384,,,4,,0.6,0.4,0.4358921740515147,0.27280913679135826,0.3785808812057152,0.598641769240604,0.6681440127150362,0.7308855867107841,1.2776969450982816,0.4358921740515147,0.7564840448447163,,,,,0.0,0.0049499339947942644,16.646722453995608,3.393758591002552,0.0,0.0,20.06086323299678
marker_directed_b4096_s01,marker_directed,b4096,s01,12,1664,128,,,,0.38519424200057983,0.927477240562439,0.47694897651672363,0.5712717771530151,0.5061438679695129,0.927477240562439,384,,,4,,0.6,0.4,0.4212267717863679,0.266060095801254,0.3673334953416758,0.7246646496198728,0.6519523845332307,0.7103362370375569,1.060092781208699,0.4212267717863679,0.7503731079397533,,,,,0.0,0.005186133028473705,16.614723590988433,3.4570210829842836,0.0,0.0,20.093041340995114
marker_directed_b4096_s01,marker_directed,b4096,s01,13,1792,128,,,,0.2721055746078491,1.0,0.3333931863307953,0.3995878994464874,0.3518056869506836,1.0,384,,,4,,0.6,0.4,0.40982568069417724,0.2606002579818899,0.36004008006013655,1.0796729174239625,0.6371808128094925,0.689124328089612,1.2281480933457698,0.40982568069417724,0.7335218107065049,,,,,0.0,0.004856020008446649,16.694567723025102,3.4806505309825297,0.0,0.0,20.197508069017204
