run_id,method,budget,seed_label,round_idx,train_size_before,selected_count,disagreement_metric,mean_disagreement,max_disagreement,mean_score,max_score,p90_score,selected_mean_score,selected_min_score,selected_max_score,preselect_size,eval_mse,eval_rmse,marker_pca_components,hybrid_marker_pca_components,marker_diversity_weight,marker_sparsity_weight,mean_selected_to_train_distance,mean_marker_diversity,p90_marker_diversity,max_marker_diversity,mean_marker_sparsity,p90_marker_sparsity,max_marker_sparsity,mean_selected_marker_diversity,mean_selected_marker_sparsity,mean_selected_hybrid_diversity,mean_selected_hybrid_sparsity,mean_selected_hybrid_uncertainty,mean_selected_hybrid_score,train_seconds,candidate_generation_seconds,candidate_simulation_seconds,acquisition_seconds,selected_simulation_seconds,eval_seconds,round_seconds
qbc_deep_ensemble_b1024_s01,qbc_deep_ensemble,b1024,s01,0,64,64,member_l2_mean,0.8930750489234924,1.7922286987304688,0.8930750489234924,1.7922286987304688,1.21794593334198,1.4920969009399414,1.3936609029769897,1.7922286987304688,,0.0042512607760727406,0.06520169304606085,,,,,,,,,,,,,,,,,,3.7581578890094534,0.001218046061694622,0.0,0.632740655913949,0.12228221294935793,0.0299864950357005,4.674216444022022
qbc_deep_ensemble_b1024_s01,qbc_deep_ensemble,b1024,s01,1,128,64,member_l2_mean,0.7948501110076904,1.2272260189056396,0.7948501110076904,1.2272260189056396,0.9881460666656494,1.1406481266021729,1.0618232488632202,1.2272260189056396,,0.004233101382851601,0.06506228848458684,,,,,,,,,,,,,,,,,,3.9656688190298155,0.0011168139753863215,0.0,0.619302534032613,0.13239282101858407,0.03060446702875197,4.878706885036081
qbc_deep_ensemble_b1024_s01,qbc_deep_ensemble,b1024,s01,2,192,64,member_l2_mean,0.6824973821640015,1.2319591045379639,0.6824973821640015,1.2319591045379639,0.8753606081008911,1.0475380420684814,0.9514277577400208,1.2319591045379639,,0.0007275807438418269,0.026973704674030725,,,,,,,,,,,,,,,,,,5.889656577957794,0.001156301936134696,0.0,0.7436283159768209,0.12201664200983942,0.030844566063024104,6.9153925069840625
qbc_deep_ensemble_b1024_s01,qbc_deep_ensemble,b1024,s01,3,256,64,member_l2_mean,0.5598844289779663,1.0630156993865967,0.5598844289779663,1.0630156993865967,0.6883096694946289,0.800823450088501,0.7029157280921936,1.0630156993865967,,0.0004238325054757297,0.020587192753644915,,,,,,,,,,,,,,,,,,7.844216780969873,0.001142736990004778,0.0,0.6300020320340991,0.12810329406056553,0.03871727699879557,8.772879114956595
qbc_deep_ensemble_b1024_s01,qbc_deep_ensemble,b1024,s01,4,320,64,member_l2_mean,0.5863616466522217,0.8576753735542297,0.5863616466522217,0.8576753735542297,0.71845942735672,0.7937889099121094,0.7515220046043396,0.8576753735542297,,0.0003273501351941377,0.018092819990099325,,,,,,,,,,,,,,,,,,9.814683503936976,0.0012306569842621684,0.0,0.6350124130258337,0.12364858400542289,0.03660355310421437,10.74236260401085
qbc_deep_ensemble_b1024_s01,qbc_deep_ensemble,b1024,s01,5,384,64,member_l2_mean,0.6323557496070862,0.9515442848205566,0.6323557496070862,0.9515442848205566,0.717264711856842,0.7902528643608093,0.7289079427719116,0.9515442848205566,,0.0002034568169619888,0.014263828972684326,,,,,,,,,,,,,,,,,,11.70175187906716,0.0011695240391418338,0.0,0.6292885629227385,0.12754996691364795,0.03744105692021549,12.627902757958509
qbc_deep_ensemble_b1024_s01,qbc_deep_ensemble,b1024,s01,6,448,64,member_l2_mean,0.5705211758613586,0.8414306640625,0.5705211758613586,0.8414306640625,0.7105549573898315,0.7926661968231201,0.7699944376945496,0.8414306640625,,0.00016597501235082746,0.012883128981378222,,,,,,,,,,,,,,,,,,13.543060644995421,0.001131987082771957,0.0,0.6208152699982747,0.11765271902550012,0.03019608196336776,14.443449323996902
qbc_deep_ensemble_b1024_s01,qbc_deep_ensemble,b1024,s01,7,512,64,member_l2_mean,0.393775999546051,0.6264644861221313,0.393775999546051,0.6264644861221313,0.47876471281051636,0.5478960275650024,0.5269393920898438,0.6264644861221313,,0.00011073056521127,0.010522859174733357,,,,,,,,,,,,,,,,,,15.33816994796507,0.0008409828878939152,0.0,0.6344315489986911,0.12496183894108981,0.03958601597696543,16.268763722968288
qbc_deep_ensemble_b1024_s01,qbc_deep_ensemble,b1024,s01,8,576,64,member_l2_mean,0.5051801204681396,0.6838594675064087,0.5051801204681396,0.6838594675064087,0.5831990242004395,0.6301702260971069,0.5993475914001465,0.6838594675064087,,0.00011884894774993882,0.010901786447639616,,,,,,,,,,,,,,,,,,17.31066555902362,0.0011060569668188691,0.0,0.7509619960328564,0.10826605407055467,0.03953280299901962,18.342333588982
qbc_deep_ensemble_b1024_s01,qbc_deep_ensemble,b1024,s01,9,640,64,member_l2_mean,0.4327957034111023,0.6297056078910828,0.4327957034111023,0.6297056078910828,0.4922986328601837,0.5517913103103638,0.5019532442092896,0.6297056078910828,,0.00011821509542642161,0.010872676553012217,,,,,,,,,,,,,,,,,,19.272500595077872,0.001075423089787364,0.0,0.6292507970938459,0.12567215401213616,0.03687187493778765,20.196017595008016
