workflow_id,workflow_version,method,model_flag,preset,stage,stage_role,stage_root,cfg_id,row_idx,run_root,parent_cfg_id,dataset_seed,budget,experiment_id,status,return_code,completed,objective_metric,objective_direction,objective_value,final_eval_rmse,final_eval_mse,final_round_seconds,final_train_seconds,final_candidate_generation_seconds,final_candidate_simulation_seconds,final_acquisition_seconds,final_selected_simulation_seconds,final_eval_seconds,active.disagreement.metric,active.diversity.distance_weight,active.diversity.preselect_factor,active.diversity.uncertainty_weight,active.log_every,dataset_manifest_path,final_disagreement_metric,final_hybrid_marker_pca_components,final_max_disagreement,final_max_score,final_mean_disagreement,final_mean_hybrid_score,final_mean_score,final_mean_selected_diversity,final_mean_selected_sparsity,final_p90_score,final_round_idx,final_selected_indices,final_selected_max_score,final_selected_mean_score,final_selected_min_score,final_train_size,history_path,manifest_dataset_manifest_path,manifest_telemetry_path,qbc_K,qbc_M,qbc_P,qbc_T,qbc_enable_logging,qbc_n0,qbc_n_test,run_manifest_path,stage1_overrides_raw,stage2_overrides_raw,stage3_overrides_raw
qbc_deep_ensemble_sm4_v1,1,qbc_deep_ensemble,SM4,default,stageA_policy,broad_policy_search,/Users/jonaswiendl/local/Repos/ml-surrogates-for-power-systems/results/hpo/qbc_deep_ensemble/stage1_policy_search/qbc_deep_ensemble_policy_search_20260302_165157,cfg_00000_0bb7219ebf,0,/Users/jonaswiendl/local/Repos/ml-surrogates-for-power-systems/results/hpo/qbc_deep_ensemble/stage1_policy_search/qbc_deep_ensemble_policy_search_20260302_165157/runs/cfg_00000_0bb7219ebf,,s01,b1024,thesis_qbc_hpo_stage1,completed,0,True,final_eval_rmse,minimize,0.006204540898494829,0.006204540898494829,3.849632776109502e-05,18.284826999995857,17.646626739995554,0.0012767640873789787,0.0,0.3555585329886526,0.17541813594289124,0.021088641020469368,variance_mean,0.4,3,0.6,5,,variance_mean,,0.00010088356793858111,0.00010088356793858111,3.4071192203555256e-05,,3.4071192203555256e-05,,,6.073709300835617e-05,14,"[1290, 1656, 1579, 55, 1073, 1071, 1088, 1411, 274, 795, 226, 293, 1394, 1473, 842, 275, 1212, 1145, 699, 547, 385, 735, 691, 1162, 1150, 1788, 967, 884, 72, 1622, 759, 499, 866, 89, 1058, 1238, 946, 209, 543, 1542, 1665, 800, 733, 172, 1284, 2024, 664, 1817, 692, 241, 1465, 1386, 1664, 1225, 299, 1686, 1219, 782, 187, 1700, 1220, 1969, 705, 704]",0.00010088356793858111,7.412016566377133e-05,6.21234139543958e-05,960,/Users/jonaswiendl/local/Repos/ml-surrogates-for-power-systems/results/hpo/qbc_deep_ensemble/stage1_policy_search/qbc_deep_ensemble_policy_search_20260302_165157/runs/cfg_00000_0bb7219ebf/qbc/history.jsonl,,,64,3,2048,15,true,64,256,/Users/jonaswiendl/local/Repos/ml-surrogates-for-power-systems/results/hpo/qbc_deep_ensemble/stage1_policy_search/qbc_deep_ensemble_policy_search_20260302_165157/runs/cfg_00000_0bb7219ebf/run_manifest.json,active.disagreement.metric=variance_mean;;active.diversity.distance_weight=0.4;;active.diversity.preselect_factor=3;;active.diversity.uncertainty_weight=0.6;;active.log_every=5;;qbc_K=64;;qbc_M=3;;qbc_P=2048;;qbc_T=15;;qbc_enable_logging=true;;qbc_n0=64;;qbc_n_test=256,,
qbc_deep_ensemble_sm4_v1,1,qbc_deep_ensemble,SM4,default,stageA_policy,broad_policy_search,/Users/jonaswiendl/local/Repos/ml-surrogates-for-power-systems/results/hpo/qbc_deep_ensemble/stage1_policy_search/qbc_deep_ensemble_policy_search_20260302_165157,cfg_00001_1ea24a32bd,1,/Users/jonaswiendl/local/Repos/ml-surrogates-for-power-systems/results/hpo/qbc_deep_ensemble/stage1_policy_search/qbc_deep_ensemble_policy_search_20260302_165157/runs/cfg_00001_1ea24a32bd,,s01,b1024,thesis_qbc_hpo_stage1,completed,0,True,final_eval_rmse,minimize,0.008738763748082199,0.008738763748082199,7.636599184479564e-05,18.081144729047082,17.434374691918492,0.0008439100347459316,0.0,0.35475759906694293,0.18514338496606797,0.020429897005669773,variance_mean,0.2,3,0.8,5,,variance_mean,,0.00015862770669627935,0.00015862770669627935,5.664450509357266e-05,,5.664450509357266e-05,,,9.936763672158122e-05,14,"[1656, 72, 328, 241, 724, 807, 1572, 1012, 725, 1249, 513, 299, 425, 1674, 220, 1208, 1780, 888, 357, 1552, 1598, 333, 190, 1471, 160, 1162, 787, 751, 1757, 1399, 1543, 275, 891, 1022, 1232, 1720, 709, 1578, 1897, 536, 3, 758, 1446, 1530, 1910, 1827, 2004, 61, 1931, 1293, 461, 1649, 602, 1116, 1533, 1222, 862, 1509, 330, 1580, 1335, 703, 1262, 84]",0.00015862770669627935,0.00012007509940303862,0.0001099299915949814,960,/Users/jonaswiendl/local/Repos/ml-surrogates-for-power-systems/results/hpo/qbc_deep_ensemble/stage1_policy_search/qbc_deep_ensemble_policy_search_20260302_165157/runs/cfg_00001_1ea24a32bd/qbc/history.jsonl,,,64,3,2048,15,true,64,256,/Users/jonaswiendl/local/Repos/ml-surrogates-for-power-systems/results/hpo/qbc_deep_ensemble/stage1_policy_search/qbc_deep_ensemble_policy_search_20260302_165157/runs/cfg_00001_1ea24a32bd/run_manifest.json,active.disagreement.metric=variance_mean;;active.diversity.distance_weight=0.2;;active.diversity.preselect_factor=3;;active.diversity.uncertainty_weight=0.8;;active.log_every=5;;qbc_K=64;;qbc_M=3;;qbc_P=2048;;qbc_T=15;;qbc_enable_logging=true;;qbc_n0=64;;qbc_n_test=256,,
qbc_deep_ensemble_sm4_v1,1,qbc_deep_ensemble,SM4,default,stageA_policy,broad_policy_search,/Users/jonaswiendl/local/Repos/ml-surrogates-for-power-systems/results/hpo/qbc_deep_ensemble/stage1_policy_search/qbc_deep_ensemble_policy_search_20260302_165157,cfg_00002_e530604990,2,/Users/jonaswiendl/local/Repos/ml-surrogates-for-power-systems/results/hpo/qbc_deep_ensemble/stage1_policy_search/qbc_deep_ensemble_policy_search_20260302_165157/runs/cfg_00002_e530604990,,s01,b1024,thesis_qbc_hpo_stage1,completed,0,True,final_eval_rmse,minimize,0.0066703035995371125,0.0066703035995371125,4.4492950109997764e-05,18.206899109994993,17.478817756986246,0.0009135730797424912,0.0,0.43916634598281235,0.1810639399336651,0.020121083944104612,variance_mean,0.4,5,0.6,5,,variance_mean,,5.4387401178246364e-05,5.4387401178246364e-05,2.2452180928667076e-05,,2.2452180928667076e-05,,,3.332504638819955e-05,14,"[1145, 1656, 1411, 1579, 1073, 1738, 1598, 853, 669, 842, 996, 714, 1802, 226, 299, 1643, 621, 1442, 1788, 55, 1290, 354, 1394, 1855, 866, 1000, 1212, 1609, 1196, 1102, 89, 62, 1506, 1952, 1181, 274, 1249, 1443, 293, 1995, 703, 1238, 1791, 1663, 379, 1518, 1541, 887, 661, 1807, 1376, 310, 1320, 1284, 1858, 272, 358, 691, 709, 1056, 282, 1620, 146, 2025]",5.4387401178246364e-05,4.1535044147167355e-05,3.046147685381584e-05,960,/Users/jonaswiendl/local/Repos/ml-surrogates-for-power-systems/results/hpo/qbc_deep_ensemble/stage1_policy_search/qbc_deep_ensemble_policy_search_20260302_165157/runs/cfg_00002_e530604990/qbc/history.jsonl,,,64,3,2048,15,true,64,256,/Users/jonaswiendl/local/Repos/ml-surrogates-for-power-systems/results/hpo/qbc_deep_ensemble/stage1_policy_search/qbc_deep_ensemble_policy_search_20260302_165157/runs/cfg_00002_e530604990/run_manifest.json,active.disagreement.metric=variance_mean;;active.diversity.distance_weight=0.4;;active.diversity.preselect_factor=5;;active.diversity.uncertainty_weight=0.6;;active.log_every=5;;qbc_K=64;;qbc_M=3;;qbc_P=2048;;qbc_T=15;;qbc_enable_logging=true;;qbc_n0=64;;qbc_n_test=256,,
qbc_deep_ensemble_sm4_v1,1,qbc_deep_ensemble,SM4,default,stageA_policy,broad_policy_search,/Users/jonaswiendl/local/Repos/ml-surrogates-for-power-systems/results/hpo/qbc_deep_ensemble/stage1_policy_search/qbc_deep_ensemble_policy_search_20260302_165157,cfg_00003_009e5d8e71,3,/Users/jonaswiendl/local/Repos/ml-surrogates-for-power-systems/results/hpo/qbc_deep_ensemble/stage1_policy_search/qbc_deep_ensemble_policy_search_20260302_165157/runs/cfg_00003_009e5d8e71,,s01,b1024,thesis_qbc_hpo_stage1,completed,0,True,final_eval_rmse,minimize,0.006235922560521454,0.006235922560521454,3.888673018082045e-05,18.217692673089914,17.491573804989457,0.0008344990201294422,0.0,0.4391348280478269,0.18138216703664511,0.020291239023208618,variance_mean,0.2,5,0.8,5,,variance_mean,,8.532562787877396e-05,8.532562787877396e-05,4.594843994709663e-05,,4.594843994709663e-05,,,6.26024411758408e-05,14,"[914, 887, 377, 1035, 1272, 895, 1956, 733, 595, 1195, 1526, 1115, 1665, 1537, 376, 675, 662, 1539, 1026, 664, 306, 1541, 1321, 967, 1709, 702, 1557, 1300, 214, 385, 1292, 1523, 458, 438, 1073, 786, 161, 1764, 1550, 184, 603, 1524, 564, 992, 547, 392, 1945, 50, 229, 1948, 1583, 1329, 1914, 1949, 27, 1253, 293, 882, 1779, 225, 1386, 318, 518, 1980]",8.532562787877396e-05,7.422712224069983e-05,6.874543760204688e-05,960,/Users/jonaswiendl/local/Repos/ml-surrogates-for-power-systems/results/hpo/qbc_deep_ensemble/stage1_policy_search/qbc_deep_ensemble_policy_search_20260302_165157/runs/cfg_00003_009e5d8e71/qbc/history.jsonl,,,64,3,2048,15,true,64,256,/Users/jonaswiendl/local/Repos/ml-surrogates-for-power-systems/results/hpo/qbc_deep_ensemble/stage1_policy_search/qbc_deep_ensemble_policy_search_20260302_165157/runs/cfg_00003_009e5d8e71/run_manifest.json,active.disagreement.metric=variance_mean;;active.diversity.distance_weight=0.2;;active.diversity.preselect_factor=5;;active.diversity.uncertainty_weight=0.8;;active.log_every=5;;qbc_K=64;;qbc_M=3;;qbc_P=2048;;qbc_T=15;;qbc_enable_logging=true;;qbc_n0=64;;qbc_n_test=256,,
qbc_deep_ensemble_sm4_v1,1,qbc_deep_ensemble,SM4,default,stageA_policy,broad_policy_search,/Users/jonaswiendl/local/Repos/ml-surrogates-for-power-systems/results/hpo/qbc_deep_ensemble/stage1_policy_search/qbc_deep_ensemble_policy_search_20260302_165157,cfg_00004_87945ca465,4,/Users/jonaswiendl/local/Repos/ml-surrogates-for-power-systems/results/hpo/qbc_deep_ensemble/stage1_policy_search/qbc_deep_ensemble_policy_search_20260302_165157/runs/cfg_00004_87945ca465,,s01,b1024,thesis_qbc_hpo_stage1,completed,0,True,final_eval_rmse,minimize,0.0054888620683856875,0.0054888620683856875,3.0127606805763207e-05,18.206615366972983,17.52438538300339,0.0008834940381348133,0.0,0.4216419020667672,0.15496487903874367,0.021443989011459053,member_l2_mean,0.4,3,0.6,5,,member_l2_mean,,0.6032056212425232,0.6032056212425232,0.38768041133880615,,0.38768041133880615,,,0.4743891954421997,14,"[226, 2014, 1145, 1300, 1290, 1200, 662, 1144, 362, 971, 1115, 1643, 1035, 1058, 690, 1969, 1250, 320, 1103, 136, 723, 273, 31, 1354, 274, 27, 708, 854, 1923, 1284, 817, 1753, 1930, 1844, 377, 621, 1210, 1524, 2020, 554, 881, 1847, 1709, 1231, 1872, 1615, 1697, 1818, 421, 892, 598, 1945, 423, 1576, 187, 227, 977, 1467, 168, 661, 1973, 1980, 1329, 88]",0.6032056212425232,0.5183730125427246,0.4761319160461426,960,/Users/jonaswiendl/local/Repos/ml-surrogates-for-power-systems/results/hpo/qbc_deep_ensemble/stage1_policy_search/qbc_deep_ensemble_policy_search_20260302_165157/runs/cfg_00004_87945ca465/qbc/history.jsonl,,,64,3,2048,15,true,64,256,/Users/jonaswiendl/local/Repos/ml-surrogates-for-power-systems/results/hpo/qbc_deep_ensemble/stage1_policy_search/qbc_deep_ensemble_policy_search_20260302_165157/runs/cfg_00004_87945ca465/run_manifest.json,active.disagreement.metric=member_l2_mean;;active.diversity.distance_weight=0.4;;active.diversity.preselect_factor=3;;active.diversity.uncertainty_weight=0.6;;active.log_every=5;;qbc_K=64;;qbc_M=3;;qbc_P=2048;;qbc_T=15;;qbc_enable_logging=true;;qbc_n0=64;;qbc_n_test=256,,
qbc_deep_ensemble_sm4_v1,1,qbc_deep_ensemble,SM4,default,stageA_policy,broad_policy_search,/Users/jonaswiendl/local/Repos/ml-surrogates-for-power-systems/results/hpo/qbc_deep_ensemble/stage1_policy_search/qbc_deep_ensemble_policy_search_20260302_165157,cfg_00005_a57f8f63da,5,/Users/jonaswiendl/local/Repos/ml-surrogates-for-power-systems/results/hpo/qbc_deep_ensemble/stage1_policy_search/qbc_deep_ensemble_policy_search_20260302_165157/runs/cfg_00005_a57f8f63da,,s01,b1024,thesis_qbc_hpo_stage1,completed,0,True,final_eval_rmse,minimize,0.007904297592906763,0.007904297592906763,6.247792043723166e-05,18.15036229195539,17.423590452061035,0.0010692270006984472,0.0,0.43726487492676824,0.18413504597265273,0.020469082985073328,member_l2_mean,0.2,3,0.8,5,,member_l2_mean,,0.7880517840385437,0.7880517840385437,0.4765867292881012,,0.4765867292881012,,,0.634427011013031,14,"[1579, 226, 698, 1238, 1411, 444, 1656, 1741, 314, 700, 30, 381, 908, 1145, 1361, 581, 1386, 243, 1788, 1073, 866, 1969, 55, 2003, 1106, 864, 853, 842, 1485, 750, 2025, 1056, 50, 1239, 1529, 1995, 1394, 62, 1981, 930, 1212, 906, 23, 914, 1654, 547, 15, 1253, 458, 1465, 664, 89, 1791, 1029, 895, 229, 635, 1802, 72, 1219, 1433, 306, 1195, 661]",0.7880517840385437,0.713550865650177,0.680036723613739,960,/Users/jonaswiendl/local/Repos/ml-surrogates-for-power-systems/results/hpo/qbc_deep_ensemble/stage1_policy_search/qbc_deep_ensemble_policy_search_20260302_165157/runs/cfg_00005_a57f8f63da/qbc/history.jsonl,,,64,3,2048,15,true,64,256,/Users/jonaswiendl/local/Repos/ml-surrogates-for-power-systems/results/hpo/qbc_deep_ensemble/stage1_policy_search/qbc_deep_ensemble_policy_search_20260302_165157/runs/cfg_00005_a57f8f63da/run_manifest.json,active.disagreement.metric=member_l2_mean;;active.diversity.distance_weight=0.2;;active.diversity.preselect_factor=3;;active.diversity.uncertainty_weight=0.8;;active.log_every=5;;qbc_K=64;;qbc_M=3;;qbc_P=2048;;qbc_T=15;;qbc_enable_logging=true;;qbc_n0=64;;qbc_n_test=256,,
qbc_deep_ensemble_sm4_v1,1,qbc_deep_ensemble,SM4,default,stageA_policy,broad_policy_search,/Users/jonaswiendl/local/Repos/ml-surrogates-for-power-systems/results/hpo/qbc_deep_ensemble/stage1_policy_search/qbc_deep_ensemble_policy_search_20260302_165157,cfg_00006_681bf90f9f,6,/Users/jonaswiendl/local/Repos/ml-surrogates-for-power-systems/results/hpo/qbc_deep_ensemble/stage1_policy_search/qbc_deep_ensemble_policy_search_20260302_165157/runs/cfg_00006_681bf90f9f,,s01,b1024,thesis_qbc_hpo_stage1,completed,0,True,final_eval_rmse,minimize,0.007463884621561385,0.007463884621561385,5.570957364398055e-05,18.318601652048528,17.515748450998217,0.0009202769724652171,0.0,0.5223835760261863,0.17609279497992247,0.02005074010230601,member_l2_mean,0.4,5,0.6,5,,member_l2_mean,,0.39943718910217285,0.39943718910217285,0.2513073682785034,,0.2513073682785034,,,0.2992105185985565,14,"[1598, 1411, 246, 1656, 952, 226, 26, 190, 461, 328, 425, 1804, 2014, 1579, 48, 1210, 34, 504, 439, 1580, 2039, 53, 1590, 2004, 2003, 1123, 676, 689, 1249, 1128, 1293, 703, 1548, 58, 1509, 724, 1552, 160, 1420, 1091, 1125, 1194, 744, 183, 1737, 877, 1206, 1162, 710, 1410, 982, 690, 601, 498, 708, 795, 807, 1240, 1394, 1122, 1060, 1073, 291, 1032]",0.39943718910217285,0.3407188653945923,0.2899632751941681,960,/Users/jonaswiendl/local/Repos/ml-surrogates-for-power-systems/results/hpo/qbc_deep_ensemble/stage1_policy_search/qbc_deep_ensemble_policy_search_20260302_165157/runs/cfg_00006_681bf90f9f/qbc/history.jsonl,,,64,3,2048,15,true,64,256,/Users/jonaswiendl/local/Repos/ml-surrogates-for-power-systems/results/hpo/qbc_deep_ensemble/stage1_policy_search/qbc_deep_ensemble_policy_search_20260302_165157/runs/cfg_00006_681bf90f9f/run_manifest.json,active.disagreement.metric=member_l2_mean;;active.diversity.distance_weight=0.4;;active.diversity.preselect_factor=5;;active.diversity.uncertainty_weight=0.6;;active.log_every=5;;qbc_K=64;;qbc_M=3;;qbc_P=2048;;qbc_T=15;;qbc_enable_logging=true;;qbc_n0=64;;qbc_n_test=256,,
qbc_deep_ensemble_sm4_v1,1,qbc_deep_ensemble,SM4,default,stageA_policy,broad_policy_search,/Users/jonaswiendl/local/Repos/ml-surrogates-for-power-systems/results/hpo/qbc_deep_ensemble/stage1_policy_search/qbc_deep_ensemble_policy_search_20260302_165157,cfg_00007_af52ee148a,7,/Users/jonaswiendl/local/Repos/ml-surrogates-for-power-systems/results/hpo/qbc_deep_ensemble/stage1_policy_search/qbc_deep_ensemble_policy_search_20260302_165157/runs/cfg_00007_af52ee148a,,s01,b1024,thesis_qbc_hpo_stage1,completed,0,True,final_eval_rmse,minimize,0.009054352112055034,0.009054352112055034,8.198129216907546e-05,18.271790346014313,17.446856571012177,0.0008326260140165687,0.0,0.5280441070208326,0.18897090607788414,0.021835139021277428,member_l2_mean,0.2,5,0.8,5,,member_l2_mean,,0.6314460635185242,0.6314460635185242,0.37482500076293945,,0.37482500076293945,,,0.490235835313797,14,"[2004, 659, 17, 1893, 1116, 1399, 26, 1446, 1566, 1012, 1578, 1971, 461, 536, 1506, 1293, 1760, 349, 724, 1965, 714, 602, 299, 891, 1656, 127, 1704, 1675, 190, 1336, 758, 86, 1943, 297, 357, 330, 1649, 220, 1866, 1136, 1262, 1420, 1021, 1208, 1335, 744, 3, 1879, 1717, 1698, 60, 1286, 197, 1104, 1572, 1559, 709, 226, 1598, 1471, 1620, 425, 824, 1249]",0.6314460635185242,0.5707597732543945,0.5139322280883789,960,/Users/jonaswiendl/local/Repos/ml-surrogates-for-power-systems/results/hpo/qbc_deep_ensemble/stage1_policy_search/qbc_deep_ensemble_policy_search_20260302_165157/runs/cfg_00007_af52ee148a/qbc/history.jsonl,,,64,3,2048,15,true,64,256,/Users/jonaswiendl/local/Repos/ml-surrogates-for-power-systems/results/hpo/qbc_deep_ensemble/stage1_policy_search/qbc_deep_ensemble_policy_search_20260302_165157/runs/cfg_00007_af52ee148a/run_manifest.json,active.disagreement.metric=member_l2_mean;;active.diversity.distance_weight=0.2;;active.diversity.preselect_factor=5;;active.diversity.uncertainty_weight=0.8;;active.log_every=5;;qbc_K=64;;qbc_M=3;;qbc_P=2048;;qbc_T=15;;qbc_enable_logging=true;;qbc_n0=64;;qbc_n_test=256,,
qbc_deep_ensemble_sm4_v1,1,qbc_deep_ensemble,SM4,default,stageA_policy,broad_policy_search,/Users/jonaswiendl/local/Repos/ml-surrogates-for-power-systems/results/hpo/qbc_deep_ensemble/stage1_policy_search/qbc_deep_ensemble_policy_search_20260302_165157,cfg_00008_62121bcacc,8,/Users/jonaswiendl/local/Repos/ml-surrogates-for-power-systems/results/hpo/qbc_deep_ensemble/stage1_policy_search/qbc_deep_ensemble_policy_search_20260302_165157/runs/cfg_00008_62121bcacc,,s01,b1024,thesis_qbc_hpo_stage1,completed,0,True,final_eval_rmse,minimize,0.00556647174936792,0.00556647174936792,3.0985607736511156e-05,30.695911986986175,29.857209437992424,0.0011063410202041268,0.0,0.4885053429752588,0.18102472904138267,0.0350627499865368,variance_mean,0.4,3,0.6,5,,variance_mean,,7.875258597778156e-05,7.875258597778156e-05,4.334625555202365e-05,,4.334625555202365e-05,,,5.1959403208456933e-05,14,"[1656, 1334, 1162, 1094, 662, 1539, 1616, 1425, 2002, 439, 1228, 637, 1716, 308, 2039, 1832, 1388, 425, 342, 328, 1206, 941, 1797, 1927, 72, 9, 1236, 703, 275, 236, 564, 1511, 1942, 517, 304, 541, 247, 1805, 1897, 1050, 154, 1590, 1288, 1332, 131, 1823, 664, 944, 8, 194, 1194, 1544, 540, 1059, 1482, 48, 514, 1804, 1707, 667, 158, 1118, 317, 1568]",7.875258597778156e-05,5.754004814662039e-05,5.223908010520972e-05,960,/Users/jonaswiendl/local/Repos/ml-surrogates-for-power-systems/results/hpo/qbc_deep_ensemble/stage1_policy_search/qbc_deep_ensemble_policy_search_20260302_165157/runs/cfg_00008_62121bcacc/qbc/history.jsonl,,,64,5,2048,15,true,64,256,/Users/jonaswiendl/local/Repos/ml-surrogates-for-power-systems/results/hpo/qbc_deep_ensemble/stage1_policy_search/qbc_deep_ensemble_policy_search_20260302_165157/runs/cfg_00008_62121bcacc/run_manifest.json,active.disagreement.metric=variance_mean;;active.diversity.distance_weight=0.4;;active.diversity.preselect_factor=3;;active.diversity.uncertainty_weight=0.6;;active.log_every=5;;qbc_K=64;;qbc_M=5;;qbc_P=2048;;qbc_T=15;;qbc_enable_logging=true;;qbc_n0=64;;qbc_n_test=256,,
qbc_deep_ensemble_sm4_v1,1,qbc_deep_ensemble,SM4,default,stageA_policy,broad_policy_search,/Users/jonaswiendl/local/Repos/ml-surrogates-for-power-systems/results/hpo/qbc_deep_ensemble/stage1_policy_search/qbc_deep_ensemble_policy_search_20260302_165157,cfg_00009_e09e4967f1,9,/Users/jonaswiendl/local/Repos/ml-surrogates-for-power-systems/results/hpo/qbc_deep_ensemble/stage1_policy_search/qbc_deep_ensemble_policy_search_20260302_165157/runs/cfg_00009_e09e4967f1,,s01,b1024,thesis_qbc_hpo_stage1,completed,0,True,final_eval_rmse,minimize,0.006336046511823395,0.006336046511823395,4.014548539998941e-05,30.262846568017267,29.42629630898591,0.0007977749919518828,0.0,0.4911595080047846,0.17695104295853525,0.034640555968508124,variance_mean,0.2,3,0.8,5,,variance_mean,,6.909430521773174e-05,6.909430521773174e-05,3.5723147448152304e-05,,3.5723147448152304e-05,,,4.5259163016453385e-05,14,"[1636, 1952, 313, 824, 1579, 1286, 931, 1162, 921, 304, 1262, 868, 604, 1493, 1731, 1400, 1735, 1957, 1971, 437, 301, 425, 1264, 561, 476, 1662, 1765, 298, 1509, 1637, 744, 1846, 996, 1711, 1443, 467, 1540, 1547, 888, 160, 350, 1521, 4, 1393, 1656, 1790, 2043, 1531, 2002, 531, 174, 206, 725, 1114, 328, 593, 1761, 1695, 839, 813, 1327, 761, 1471, 629]",6.909430521773174e-05,5.5744963901815936e-05,5.206729838391766e-05,960,/Users/jonaswiendl/local/Repos/ml-surrogates-for-power-systems/results/hpo/qbc_deep_ensemble/stage1_policy_search/qbc_deep_ensemble_policy_search_20260302_165157/runs/cfg_00009_e09e4967f1/qbc/history.jsonl,,,64,5,2048,15,true,64,256,/Users/jonaswiendl/local/Repos/ml-surrogates-for-power-systems/results/hpo/qbc_deep_ensemble/stage1_policy_search/qbc_deep_ensemble_policy_search_20260302_165157/runs/cfg_00009_e09e4967f1/run_manifest.json,active.disagreement.metric=variance_mean;;active.diversity.distance_weight=0.2;;active.diversity.preselect_factor=3;;active.diversity.uncertainty_weight=0.8;;active.log_every=5;;qbc_K=64;;qbc_M=5;;qbc_P=2048;;qbc_T=15;;qbc_enable_logging=true;;qbc_n0=64;;qbc_n_test=256,,
qbc_deep_ensemble_sm4_v1,1,qbc_deep_ensemble,SM4,default,stageA_policy,broad_policy_search,/Users/jonaswiendl/local/Repos/ml-surrogates-for-power-systems/results/hpo/qbc_deep_ensemble/stage1_policy_search/qbc_deep_ensemble_policy_search_20260302_165157,cfg_00010_2c29e69ca2,10,/Users/jonaswiendl/local/Repos/ml-surrogates-for-power-systems/results/hpo/qbc_deep_ensemble/stage1_policy_search/qbc_deep_ensemble_policy_search_20260302_165157/runs/cfg_00010_2c29e69ca2,,s01,b1024,thesis_qbc_hpo_stage1,completed,0,True,final_eval_rmse,minimize,0.00582769454720407,0.00582769454720407,3.396202373551205e-05,30.24809488200117,29.32007308397442,0.0007969200378283858,0.0,0.5716496240347624,0.18537723296321929,0.03476669092196971,variance_mean,0.4,5,0.6,5,,variance_mean,,9.744887211127207e-05,9.744887211127207e-05,4.998470831196755e-05,,4.998470831196755e-05,,,6.869495700811967e-05,14,"[1076, 724, 1411, 1805, 1832, 1240, 304, 1094, 971, 328, 888, 1044, 183, 1919, 354, 1511, 669, 9, 389, 808, 1881, 1578, 1163, 247, 658, 425, 441, 211, 1332, 517, 1344, 604, 637, 1716, 1779, 439, 469, 1626, 379, 1789, 280, 1761, 1334, 348, 1224, 353, 1673, 939, 230, 1020, 1656, 992, 1482, 1291, 317, 670, 1521, 1735, 1263, 1552, 1689, 36, 194, 134]",9.744887211127207e-05,8.075872028712183e-05,6.561986083397642e-05,960,/Users/jonaswiendl/local/Repos/ml-surrogates-for-power-systems/results/hpo/qbc_deep_ensemble/stage1_policy_search/qbc_deep_ensemble_policy_search_20260302_165157/runs/cfg_00010_2c29e69ca2/qbc/history.jsonl,,,64,5,2048,15,true,64,256,/Users/jonaswiendl/local/Repos/ml-surrogates-for-power-systems/results/hpo/qbc_deep_ensemble/stage1_policy_search/qbc_deep_ensemble_policy_search_20260302_165157/runs/cfg_00010_2c29e69ca2/run_manifest.json,active.disagreement.metric=variance_mean;;active.diversity.distance_weight=0.4;;active.diversity.preselect_factor=5;;active.diversity.uncertainty_weight=0.6;;active.log_every=5;;qbc_K=64;;qbc_M=5;;qbc_P=2048;;qbc_T=15;;qbc_enable_logging=true;;qbc_n0=64;;qbc_n_test=256,,
qbc_deep_ensemble_sm4_v1,1,qbc_deep_ensemble,SM4,default,stageA_policy,broad_policy_search,/Users/jonaswiendl/local/Repos/ml-surrogates-for-power-systems/results/hpo/qbc_deep_ensemble/stage1_policy_search/qbc_deep_ensemble_policy_search_20260302_165157,cfg_00011_ea50953bd7,11,/Users/jonaswiendl/local/Repos/ml-surrogates-for-power-systems/results/hpo/qbc_deep_ensemble/stage1_policy_search/qbc_deep_ensemble_policy_search_20260302_165157/runs/cfg_00011_ea50953bd7,,s01,b1024,thesis_qbc_hpo_stage1,completed,0,True,final_eval_rmse,minimize,0.006287884816678167,0.006287884816678167,3.953749546781182e-05,29.884919363074005,28.950734475045465,0.0008009019074961543,0.0,0.5753281969809905,0.1877378060016781,0.0360966440057382,variance_mean,0.2,5,0.8,5,,variance_mean,,0.00010056280007120222,0.00010056280007120222,4.821233233087696e-05,,4.821233233087696e-05,,,6.45928448648192e-05,14,"[1779, 134, 1135, 183, 1459, 1913, 1356, 1727, 354, 200, 658, 1805, 992, 966, 109, 353, 1411, 776, 1112, 669, 710, 1708, 1255, 282, 639, 553, 1122, 151, 1413, 1314, 1368, 1986, 1030, 2027, 1527, 805, 1163, 1215, 1689, 482, 1728, 1590, 1534, 440, 809, 1002, 1894, 1716, 1349, 1500, 379, 1933, 764, 1166, 681, 408, 207, 36, 762, 1099, 67, 872, 1392, 1403]",0.00010056280007120222,8.265870565082878e-05,7.432873826473951e-05,960,/Users/jonaswiendl/local/Repos/ml-surrogates-for-power-systems/results/hpo/qbc_deep_ensemble/stage1_policy_search/qbc_deep_ensemble_policy_search_20260302_165157/runs/cfg_00011_ea50953bd7/qbc/history.jsonl,,,64,5,2048,15,true,64,256,/Users/jonaswiendl/local/Repos/ml-surrogates-for-power-systems/results/hpo/qbc_deep_ensemble/stage1_policy_search/qbc_deep_ensemble_policy_search_20260302_165157/runs/cfg_00011_ea50953bd7/run_manifest.json,active.disagreement.metric=variance_mean;;active.diversity.distance_weight=0.2;;active.diversity.preselect_factor=5;;active.diversity.uncertainty_weight=0.8;;active.log_every=5;;qbc_K=64;;qbc_M=5;;qbc_P=2048;;qbc_T=15;;qbc_enable_logging=true;;qbc_n0=64;;qbc_n_test=256,,
